Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	2.	6.	0.	135.24
2	2.	5.	0.	136.64
3	4.	6.	0.	135.75
4	4.	5.	0.	135.98
5	7.	-5.	0.	131.73
6	7.	-6.	0.	135.39
7	8.	-5.	0.	132.1
8	8.	-6.	0.	134.37
9	6.	-1.	0.	132.79
10	6.	-3.	0.	136.52
11	8.	-1.	0.	137.45
12	8.	-3.	0.	137.24
13	-8.	2.	0.	136.7
14	-8.	1.	0.	134.63
15	-7.	2.	0.	132.87
16	-7.	1.	0.	129.1
17	1.	0.	0.	131.57
18	1.	-1.	0.	134.04
19	3.	0.	0.	135.51
20	3.	-1.	0.	136.14
21	-7.	5.	0.	133.66
22	-7.	3.	0.	133.2
23	-5.	5.	0.	136.31
24	-5.	3.	0.	137.07
25	-1.	7.	0.	137.67
26	-1.	6.	0.	136.02
27	1.	7.	0.	137.61
28	1.	6.	0.	135.55
29	0.	3.	0.	135.54
30	0.	2.	0.	136.57
31	2.	3.	0.	131.85
32	2.	2.	0.	130.15
33	4.	-4.	0.	138.11
34	4.	-6.	0.	134.8
35	6.	-4.	0.	138.
36	6.	-6.	0.	133.64
37	10.	10.	0.	125.
38	-10.	10.	0.	124.99
39	10.	-10.	0.	130.66
40	-10.	-10.	0.	124.08
41	2.	5.5	0.	145.99
42	2.5	6.	0.	116.78
43	3.	6.	0.	122.
44	3.5	6.	0.	116.79
45	2.5	5.	0.	118.39
46	3.	5.	0.	124.02
47	3.5	5.	0.	118.79
48	4.	5.5	0.	144.31
49	7.	-5.5	0.	142.1
50	7.5	-5.	0.	108.17
51	7.5	-6.	0.	111.34
52	8.	-5.5	0.	143.39
53	6.	-1.5	0.	141.49
54	6.	-2.	0.	142.76
55	6.	-2.5	0.	141.86
56	6.5	-1.	0.	113.15
57	7.	-1.	0.	118.18
58	7.5	-1.	0.	114.49
59	6.5	-3.	0.	117.74
60	7.	-3.	0.	122.08
61	7.5	-3.	0.	116.29
62	8.	-1.5	0.	146.75
63	8.	-2.	0.	148.27
64	8.	-2.5	0.	147.05
65	-8.	1.5	0.	144.59
66	-7.5	2.	0.	114.5
67	-7.5	1.	0.	110.47
68	-7.	1.5	0.	138.71
69	1.	-0.5	0.	141.36
70	1.5	0.	0.	114.17
71	2.	0.	0.	120.8
72	2.5	0.	0.	117.47
73	1.5	-1.	0.	116.32
74	2.	-1.	0.	121.78
75	2.5	-1.	0.	116.86
76	3.	-0.5	0.	144.1
77	-7.	4.5	0.	142.26
78	-7.	4.	0.	142.96
79	-7.	3.5	0.	140.98
80	-6.5	5.	0.	113.19
81	-6.	5.	0.	117.85
82	-5.5	5.	0.	113.84
83	-6.5	3.	0.	115.43
84	-6.	3.	0.	120.71
85	-5.5	3.	0.	115.63
86	-5.	4.5	0.	145.18
87	-5.	4.	0.	146.6
88	-5.	3.5	0.	145.63
89	-1.	6.5	0.	145.61
90	-0.5	7.	0.	118.4
91	0.	7.	0.	123.84
92	0.5	7.	0.	119.08
93	-0.5	6.	0.	117.69
94	0.	6.	0.	121.83
95	0.5	6.	0.	115.95
96	1.	6.5	0.	147.16
97	0.	2.5	0.	144.35
98	0.5	3.	0.	116.77
99	1.	3.	0.	121.56
100	1.5	3.	0.	115.62
101	0.5	2.	0.	117.71
102	1.	2.	0.	120.79
103	1.5	2.	0.	113.69
104	2.	2.5	0.	139.11
105	4.	-4.5	0.	145.33
106	4.	-5.	0.	145.7
