Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	4.51	-1.22	0.	158.33
2	5.3	-1.96	0.	130.23
3	5.54	-0.91	0.	161.88
4	5.62	2.72	0.	157.61
5	4.84	3.78	0.	112.17
6	4.31	2.57	0.	158.58
7	7.97	-0.2	0.	167.82
8	6.67	0.11	0.	161.68
9	7.05	-1.17	0.	106.77
10	-1.92	-1.55	0.	143.48
11	-2.97	-2.03	0.	165.77
12	-2.03	-2.7	0.	118.96
13	0.92	-3.66	0.	114.63
14	0.61	-4.69	0.	165.18
15	1.66	-4.44	0.	174.99
16	-2.75	-3.77	0.	169.3
17	-2.11	-4.97	0.	105.21
18	-1.39	-3.82	0.	164.97
19	-5.76	-6.77	0.	160.39
20	-6.87	-6.65	0.	160.17
21	-6.42	-7.67	0.	103.87
22	-7.58	-0.16	0.	144.4
23	-6.46	0.5	0.	158.52
24	-7.59	1.15	0.	147.44
25	-6.46	-3.56	0.	113.6
26	-7.1	-5.36	0.	164.04
27	-5.22	-5.01	0.	171.66
28	6.	-3.	0.	134.95
29	6.	-5.	0.	126.95
30	8.	-3.	0.	135.73
31	8.	-5.	0.	139.09
32	7.	8.	0.	133.64
33	7.	7.	0.	133.43
34	8.	8.	0.	134.15
35	8.	7.	0.	133.34
36	5.	-6.	0.	138.25
37	5.	-7.	0.	137.85
38	7.	-6.	0.	124.57
39	7.	-7.	0.	128.77
40	-1.	6.	0.	128.71
41	-1.	4.	0.	125.94
42	0.	6.	0.	130.36
43	0.	4.	0.	126.94
44	-2.	2.	0.	133.42
45	-2.	0.	0.	130.57
46	0.	2.	0.	132.72
47	0.	0.	0.	134.9
48	-2.	-6.	0.	128.45
49	-2.	-8.	0.	132.37
50	0.	-6.	0.	139.12
51	0.	-8.	0.	133.06
52	-9.	9.	0.	140.81
53	-9.	7.	0.	138.51
54	-7.	9.	0.	139.02
55	-7.	7.	0.	138.3
56	-9.	4.	0.	136.77
57	-9.	3.	0.	137.41
58	-8.	4.	0.	134.28
59	-8.	3.	0.	132.5
60	-7.	6.	0.	136.63
61	-7.	5.	0.	134.59
62	-5.	6.	0.	138.87
63	-5.	5.	0.	138.37
64	10.	10.	0.	125.01
65	-10.	10.	0.	125.43
66	10.	-10.	0.	130.88
67	-10.	-10.	0.	132.94
68	4.905	-1.59	0.	69.608
69	5.025	-1.065	0.	95.426
70	5.42	-1.435	0.	143.64
71	5.36	3.0733	0.	107.11
72	5.1	3.4267	0.	105.05
73	5.1833	2.67	0.	108.2
74	4.7467	2.62	0.	111.1
75	4.6633	3.3767	0.	122.45
76	4.4867	2.9733	0.	128.91
77	7.5367	-9.6667e-002	0.	98.156
78	7.1033	6.6667e-003	0.	106.85
