Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	7.	-7.	0.	135.63
2	7.	-8.	0.	133.27
3	8.	-7.	0.	135.69
4	8.	-8.	0.	134.9
5	5.	8.	0.	141.68
6	5.	6.	0.	138.35
7	7.	8.	0.	137.61
8	7.	6.	0.	134.
9	4.	-4.	0.	136.47
10	4.	-5.	0.	138.4
11	6.	-4.	0.	135.55
12	6.	-5.	0.	136.67
13	6.	0.	0.	132.24
14	6.	-1.	0.	133.97
15	7.	0.	0.	136.57
16	7.	-1.	0.	134.87
17	1.	2.	0.	127.44
18	1.	1.	0.	132.16
19	2.	2.	0.	131.35
20	2.	1.	0.	132.79
21	-6.	3.	0.	133.36
22	-6.	1.	0.	135.8
23	-5.	3.	0.	130.1
24	-5.	1.	0.	137.91
25	-1.	2.	0.	136.11
26	-1.	0.	0.	138.1
27	0.	2.	0.	136.75
28	0.	0.	0.	132.59
29	-5.	9.	0.	139.51
30	-5.	7.	0.	136.1
31	-3.	9.	0.	139.89
32	-3.	7.	0.	136.82
33	-4.	0.	0.	140.41
34	-4.	-2.	0.	135.63
35	-2.	0.	0.	140.92
36	-2.	-2.	0.	135.55
37	-6.	-6.	0.	133.14
38	-6.	-7.	0.	133.26
39	-5.	-6.	0.	133.19
40	-5.	-7.	0.	131.98
41	5.	5.	0.	138.1
42	5.	4.	0.	137.07
43	7.	5.	0.	132.83
44	7.	4.	0.	135.13
45	-9.	4.	0.	133.79
46	-9.	2.	0.	133.54
47	-8.	4.	0.	135.4
48	-8.	2.	0.	134.21
49	0.	5.	0.	136.49
50	0.	3.	0.	136.46
51	2.	5.	0.	138.64
52	2.	3.	0.	133.03
53	8.	2.	0.	134.38
54	8.	0.	0.	135.02
55	9.	2.	0.	136.11
56	9.	0.	0.	135.8
57	0.	-7.	0.	133.32
58	0.	-9.	0.	130.15
59	2.	-7.	0.	134.62
60	2.	-9.	0.	130.54
61	2.	7.	0.	132.28
62	2.	6.	0.	137.07
63	4.	7.	0.	143.68
64	4.	6.	0.	149.25
65	10.	10.	0.	125.04
66	-10.	10.	0.	125.01
67	10.	-10.	0.	131.75
68	-10.	-10.	0.	127.81
69	7.	-7.5	0.	143.47
70	7.5	-7.	0.	113.18
71	7.5	-8.	0.	111.77
72	8.	-7.5	0.	144.84
73	5.	7.5	0.	151.39
74	5.	7.	0.	150.19
75	5.	6.5	0.	145.95
76	5.5	8.	0.	117.3
77	6.	8.	0.	121.08
78	6.5	8.	0.	115.82
79	5.5	6.	0.	112.1
80	6.	6.	0.	113.98
81	6.5	6.	0.	110.92
82	7.	7.5	0.	145.71
83	7.	7.	0.	146.39
84	7.	6.5	0.	144.83
85	4.	-4.5	0.	145.92
86	4.5	-4.	0.	119.17
87	5.	-4.	0.	123.91
88	5.5	-4.	0.	118.07
89	4.5	-5.	0.	119.67
90	5.	-5.	0.	124.77
91	5.5	-5.	0.	119.22
92	6.	-4.5	0.	144.22
93	6.	-0.5	0.	142.27
94	6.5	0.	0.	111.01
95	6.5	-1.	0.	112.15
96	7.	-0.5	0.	146.71
97	1.	1.5	0.	138.6
98	1.5	2.	0.	106.52
99	1.5	1.	0.	108.38
100	2.	1.5	0.	141.91
