Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	5.81	-6.18	0.	150.88
2	4.84	-5.74	0.	152.7
3	4.94	-6.8	0.	137.85
4	5.96	-2.28	0.	161.52
5	5.54	-0.93	0.	117.32
6	4.57	-1.97	0.	174.28
7	4.6	5.05	0.	165.79
8	6.4	5.42	0.	162.42
9	5.18	6.8	0.	124.35
10	-1.75	-1.73	0.	146.6
11	-1.65	-3.5	0.	134.93
12	-0.17	-2.54	0.	158.95
13	-0.42	4.53	0.	159.66
14	0.98	4.88	0.	175.02
15	-3.e-002	5.92	0.	116.72
16	-1.09	0.29	0.	100.11
17	-0.61	1.23	0.	166.55
18	-1.67	1.18	0.	168.36
19	-7.25	8.82	0.	139.38
20	-8.48	8.11	0.	148.5
21	-7.25	7.39	0.	129.61
22	-5.35	-7.12	0.	157.25
23	-6.66	-6.19	0.	144.14
24	-6.81	-7.78	0.	153.58
25	-7.67	0.61	0.	150.3
26	-6.49	1.18	0.	159.57
27	-7.57	1.92	0.	139.53
28	7.	9.	0.	136.91
29	7.	8.	0.	138.23
30	9.	9.	0.	139.71
31	9.	8.	0.	138.08
32	6.	4.	0.	130.83
33	6.	2.	0.	132.32
34	8.	4.	0.	138.65
35	8.	2.	0.	136.97
36	1.	-8.	0.	135.58
37	1.	-9.	0.	134.89
38	2.	-8.	0.	135.43
39	2.	-9.	0.	134.52
40	-2.	-6.	0.	132.65
41	-2.	-8.	0.	133.43
42	0.	-6.	0.	131.16
43	0.	-8.	0.	133.86
44	-8.	-4.	0.	134.93
45	-8.	-5.	0.	136.96
46	-7.	-4.	0.	130.3
47	-7.	-5.	0.	133.98
48	-9.	6.	0.	138.01
49	-9.	5.	0.	137.53
50	-7.	6.	0.	132.19
51	-7.	5.	0.	132.86
52	10.	10.	0.	125.52
53	-10.	10.	0.	125.09
54	10.	-10.	0.	127.57
55	-10.	-10.	0.	132.25
56	5.325	-5.96	0.	82.23
57	5.375	-6.49	0.	65.74
58	4.89	-6.27	0.	145.09
59	5.82	-1.83	0.	135.05
60	5.68	-1.38	0.	127.94
61	5.4967	-2.1767	0.	106.55
62	5.0333	-2.0733	0.	95.108
63	5.2167	-1.2767	0.	86.534
64	4.8933	-1.6233	0.	82.098
65	5.05	5.1425	0.	114.25
66	5.5	5.235	0.	118.8
67	5.95	5.3275	0.	98.675
68	4.745	5.4875	0.	139.21
69	4.89	5.925	0.	137.3
70	5.035	6.3625	0.	129.34
71	6.095	5.765	0.	96.583
72	5.79	6.11	0.	107.61
73	5.485	6.455	0.	98.601
74	-1.725	-2.1725	0.	142.03
75	-1.7	-2.615	0.	140.92
76	-1.675	-3.0575	0.	138.33
77	-1.355	-1.9325	0.	95.242
78	-0.96	-2.135	0.	101.22
79	-0.565	-2.3375	0.	78.567
80	-1.2801	-3.2601	0.	91.381
81	-0.91021	-3.0201	0.	98.432
82	-0.54013	-2.7801	0.	76.335
83	4.6667e-002	4.6467	0.	105.82
84	0.51333	4.7633	0.	95.671
85	-0.29	4.9933	0.	136.1
86	-0.16	5.4567	0.	128.29
87	0.64333	5.2267	0.	79.5
88	0.30667	5.5733	0.	86.536
89	-0.85	0.76	0.	108.16
90	-1.38	0.735	0.	90.544
91	-1.14	1.205	0.	100.93
92	-7.66	8.5833	0.	101.74
93	-8.07	8.3467	0.	92.994
94	-7.25	8.3433	0.	143.44
95	-7.25	7.8667	0.	142.1
96	-8.07	7.87	0.	95.067
97	-7.66	7.63	0.	102.45
98	-5.7867	-6.81	0.	81.606
99	-6.2233	-6.5	0.	89.974
100	-5.8367	-7.34	0.	89.778
