Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	3.	-5.	0.	130.2
2	3.	-7.	0.	130.72
3	4.	-5.	0.	130.29
4	4.	-7.	0.	129.39
5	-5.	-1.	0.	128.52
6	-5.	-3.	0.	124.91
7	-4.	-1.	0.	129.6
8	-4.	-3.	0.	126.86
9	4.	5.	0.	135.18
10	4.	3.	0.	134.99
11	6.	5.	0.	133.03
12	6.	3.	0.	129.11
13	5.	1.	0.	128.71
14	5.	-1.	0.	132.35
15	7.	1.	0.	135.59
16	7.	-1.	0.	135.17
17	-6.	-5.	0.	133.88
18	-6.	-7.	0.	133.3
19	-4.	-5.	0.	130.93
20	-4.	-7.	0.	132.85
21	-4.	9.	0.	137.71
22	-4.	8.	0.	135.87
23	-2.	9.	0.	138.07
24	-2.	8.	0.	135.91
25	10.	10.	0.	125.
26	-10.	10.	0.	125.
27	10.	-10.	0.	126.2
28	-10.	-10.	0.	130.46
29	3.	-5.5	0.	139.3
30	3.	-6.	0.	139.6
31	3.	-6.5	0.	139.22
32	3.5	-5.	0.	105.99
33	3.5	-7.	0.	105.76
34	4.	-5.5	0.	138.34
35	4.	-6.	0.	138.69
36	4.	-6.5	0.	138.32
37	-5.	-1.5	0.	136.62
38	-5.	-2.	0.	136.24
39	-5.	-2.5	0.	134.83
40	-4.5	-1.	0.	104.68
41	-4.5	-3.	0.	102.05
42	-4.	-1.5	0.	137.8
43	-4.	-2.	0.	137.82
44	-4.	-2.5	0.	137.07
45	4.	4.5	0.	143.44
46	4.	4.	0.	144.69
47	4.	3.5	0.	143.8
48	4.5	5.	0.	112.45
49	5.	5.	0.	116.43
50	5.5	5.	0.	111.89
51	4.5	3.	0.	113.36
52	5.	3.	0.	115.14
53	5.5	3.	0.	108.75
54	6.	4.5	0.	140.9
55	6.	4.	0.	141.22
56	6.	3.5	0.	139.04
57	5.	0.5	0.	138.48
58	5.	0.	0.	140.52
59	5.	-0.5	0.	140.07
60	5.5	1.	0.	108.66
61	6.	1.	0.	115.2
62	6.5	1.	0.	113.56
63	5.5	-1.	0.	111.33
64	6.	-1.	0.	116.23
65	6.5	-1.	0.	112.62
66	7.	0.5	0.	144.34
67	7.	0.	0.	145.19
68	7.	-0.5	0.	143.86
69	-6.	-5.5	0.	142.56
70	-6.	-6.	0.	143.48
71	-6.	-6.5	0.	142.17
72	-5.5	-5.	0.	111.66
73	-5.	-5.	0.	114.29
74	-4.5	-5.	0.	109.41
75	-5.5	-7.	0.	111.46
76	-5.	-7.	0.	115.43
77	-4.5	-7.	0.	111.11
78	-4.	-5.5	0.	140.56
79	-4.	-6.	0.	142.04
80	-4.	-6.5	0.	141.17
81	-4.	8.5	0.	145.14
82	-3.5	9.	0.	121.32
83	-3.	9.	0.	128.1
84	-2.5	9.	0.	121.36
85	-3.5	8.	0.	119.44
86	-3.	8.	0.	125.11
87	-2.5	8.	0.	119.64
88	-2.	8.5	0.	145.38
89	9.5	10.	0.	125.01
90	9.	10.	0.	124.94
91	8.5	10.	0.	124.76
92	8.	10.	0.	124.49
93	7.5	10.	0.	124.14
94	7.	10.	0.	123.76
95	6.5	10.	0.	123.4
96	6.	10.	0.	123.09
97	5.5	10.	0.	122.91
98	5.	10.	0.	122.87
99	4.5	10.	0.	123.01
100	4.	10.	0.	123.3
101	3.5	10.	0.	123.7
102	3.	10.	0.	124.16
103	2.5	10.	0.	124.64
104	2.	10.	0.	125.1
105	1.5	10.	0.	125.55
106	1.	10.	0.	126.01
107	0.5	10.	0.	126.55
108	-5.2042e-015	10.	0.	127.3
109	-0.5	10.	0.	128.3
110	-1.	10.	0.	129.59
111	-1.5	10.	0.	128.93
112	-2.	10.	0.	124.6
113	-2.5	10.	0.	120.45
114	-3.	10.	0.	118.38
115	-3.5	10.	0.	120.32
116	-4.	10.	0.	124.3
117	-4.5	10.	0.	128.48
118	-5.	10.	0.	129.08
119	-5.5	10.	0.	127.75
120	-6.	10.	0.	126.75
121	-6.5	10.	0.	126.05
122	-7.	10.	0.	125.64
123	-7.5	10.	0.	125.38
124	-8.	10.	0.	125.22
125	-8.5	10.	0.	125.11
126	-9.	10.	0.	125.04
127	-9.5	10.	0.	125.01
128	10.	9.5	0.	124.97
129	10.	9.	0.	125.1
130	10.	8.5	0.	125.41
131	10.	8.	0.	125.81
132	10.	7.5	0.	126.2
133	10.	7.	0.	126.49
134	10.	6.5	0.	126.62
135	10.	6.	0.	126.59
136	10.	5.5	0.	126.47
137	10.	5.	0.	126.4
138	10.	4.5	0.	126.53
139	10.	4.	0.	126.98
140	10.	3.5	0.	127.73
141	10.	3.	0.	128.6
142	10.	2.5	0.	129.29
143	10.	2.	0.	129.47
144	10.	1.5	0.	129.04
145	10.	1.	0.	128.17
146	10.	0.5	0.	127.28
147	10.	-5.2042e-015	0.	126.86
148	10.	-0.5	0.	127.12
149	10.	-1.	0.	127.96
150	10.	-1.5	0.	128.99
151	10.	-2.	0.	129.8
152	10.	-2.5	0.	130.14
153	10.	-3.	0.	129.98
154	10.	-3.5	0.	129.45
155	10.	-4.	0.	128.73
156	10.	-4.5	0.	127.98
157	10.	-5.	0.	127.28
158	10.	-5.5	0.	126.7
159	10.	-6.	0.	126.28
160	10.	-6.5	0.	126.02
161	10.	-7.	0.	125.9
162	10.	-7.5	0.	125.88
163	10.	-8.	0.	125.94
164	10.	-8.5	0.	126.03
165	10.	-9.	0.	126.11
166	10.	-9.5	0.	126.18
167	-10.	9.5	0.	124.99
168	-10.	9.	0.	124.92
169	-10.	8.5	0.	124.82
170	-10.	8.	0.	124.74
171	-10.	7.5	0.	124.71
172	-10.	7.	0.	124.74
173	-10.	6.5	0.	124.83
174	-10.	6.	0.	124.96
175	-10.	5.5	0.	125.12
176	-10.	5.	0.	125.29
177	-10.	4.5	0.	125.46
178	-10.	4.	0.	125.64
179	-10.	3.5	0.	125.81
180	-10.	3.	0.	125.98
181	-10.	2.5	0.	126.14
182	-10.	2.	0.	126.28
183	-10.	1.5	0.	126.4
184	-10.	1.	0.	126.48
185	-10.	0.5	0.	126.53
186	-10.	-5.2042e-015	0.	126.55
187	-10.	-0.5	0.	126.56
188	-10.	-1.	0.	126.6
189	-10.	-1.5	0.	126.69
190	-10.	-2.	0.	126.83
191	-10.	-2.5	0.	126.99
192	-10.	-3.	0.	127.08
193	-10.	-3.5	0.	127.04
194	-10.	-4.	0.	126.83
195	-10.	-4.5	0.	126.45
196	-10.	-5.	0.	126.04
197	-10.	-5.5	0.	125.76
198	-10.	-6.	0.	125.77
199	-10.	-6.5	0.	126.14
200	-10.	-7.	0.	126.84
201	-10.	-7.5	0.	127.73
202	-10.	-8.	0.	128.64
203	-10.	-8.5	0.	129.42
204	-10.	-9.	0.	130.
205	-10.	-9.5	0.	130.35
206	-9.5	-10.	0.	129.48
207	-9.	-10.	0.	128.83
208	-8.5	-10.	0.	128.27
209	-8.	-10.	0.	127.57
210	-7.5	-10.	0.	126.49
211	-7.	-10.	0.	124.9
212	-6.5	-10.	0.	122.84
213	-6.	-10.	0.	120.66
214	-5.5	-10.	0.	118.96
215	-5.	-10.	0.	118.32
216	-4.5	-10.	0.	118.98
217	-4.	-10.	0.	120.71
218	-3.5	-10.	0.	122.93
219	-3.	-10.	0.	125.03
220	-2.5	-10.	0.	126.65
221	-2.	-10.	0.	127.71
222	-1.5	-10.	0.	128.3
223	-1.	-10.	0.	128.55
224	-0.5	-10.	0.	128.57
225	5.2042e-015	-10.	0.	128.4
226	0.5	-10.	0.	128.02
227	1.	-10.	0.	127.4
228	1.5	-10.	0.	126.46
229	2.	-10.	0.	125.19
230	2.5	-10.	0.	123.76
231	3.	-10.	0.	122.51
232	3.5	-10.	0.	121.86
233	4.	-10.	0.	122.02
234	4.5	-10.	0.	122.81
235	5.	-10.	0.	123.83
236	5.5	-10.	0.	124.74
237	6.	-10.	0.	125.38
238	6.5	-10.	0.	125.77
239	7.	-10.	0.	125.96
240	7.5	-10.	0.	126.05
241	8.	-10.	0.	126.08
242	8.5	-10.	0.	126.08
243	9.	-10.	0.	126.09
244	9.5	-10.	0.	126.11
245	5.2987e-011	1.	0.	127.24
246	-1.5	2.5	0.	125.52
247	-0.5	1.5	0.	126.86
248	0.5	0.5	0.	127.34
249	-1.	2.	0.	126.26
250	-1.	2.5	0.	125.99
251	-1.5	3.	0.	125.27
252	-3.	3.5	0.	123.71
253	0.5	2.0292e-009	0.	127.19
254	-0.5	3.5	0.	126.05
255	-0.5	2.	0.	126.65
256	-2.5	3.5	0.	124.1
257	-1.	3.5	0.	125.59
258	1.	2.0118e-009	0.	127.13
259	-2.5	3.	0.	124.26
260	2.8853e-007	-2.	0.	127.6
261	1.8623e-010	0.5	0.	127.23
262	3.2461e-011	1.5	0.	127.19
263	-0.5	4.	0.	125.99
264	-3.	4.	0.	123.6
265	-5.	3.5	0.	123.66
266	-7.3537e-011	4.	0.	126.38
267	-2.	2.5	0.	125.01
268	-0.5	1.	0.	127.01
269	0.5	1.	0.	127.48
270	1.9684e-006	-2.5	0.	127.88
271	-1.5	2.	0.	125.83
272	-1.	1.5	0.	126.54
273	1.	0.5	0.	127.42
274	0.5	-2.	0.	127.52
275	0.5	-0.5	0.	127.12
276	-0.5	2.5	0.	126.42
277	-4.	3.5	0.	123.37
278	1.	-0.5	0.	126.97
279	-3.	3.	0.	123.79
280	-4.5	3.	0.	123.19
281	5.4157e-008	-1.5	0.	127.37
282	4.5551e-010	7.7181e-009	0.	127.2
283	-5.1116e-011	3.5	0.	126.45
284	1.5095e-011	2.	0.	127.06
285	-2.5	4.	0.	123.95
286	-1.	4.	0.	125.52
287	-3.5	4.	0.	123.45
288	-5.	3.	0.	123.37
289	-5.	4.	0.	123.93
290	-9.2627e-011	4.5	0.	126.45
291	1.5	2.4508e-009	0.	126.97
292	-2.5	2.5	0.	124.45
293	-0.5	-2.	0.	127.6
294	-0.5	0.5	0.	127.12
295	0.5	1.5	0.	127.56
296	0.5	4.	0.	126.7
297	-0.5	4.5	0.	126.07
298	-3.	4.5	0.	123.44
299	7.8194e-006	-3.	0.	128.13
300	-2.	2.	0.	125.33
301	-1.	1.	0.	126.8
302	1.	1.	0.	127.75
303	0.5	-2.5	0.	127.81
304	1.	-2.	0.	127.34
305	-1.5	1.5	0.	126.18
306	1.5	0.5	0.	127.44
307	1.	-1.5	0.	127.1
308	-4.	3.	0.	123.21
309	6.9852e-009	-1.	0.	127.24
310	1.1816e-009	-0.5	0.	127.19
311	-5.7157e-012	2.5	0.	126.86
312	-4.	4.	0.	123.48
313	-5.5	3.	0.	123.7
314	-5.5	3.5	0.	123.95
315	-5.5	4.5	0.	124.54
316	-1.0161e-010	5.	0.	126.65
317	1.5	-0.5	0.	126.72
318	-0.49988	-4.	0.	128.25
319	-0.5	-2.5	0.	127.91
320	-3.	2.5	0.	123.88
321	-4.5	2.5	0.	122.86
322	-0.5	-1.5	0.	127.37
323	-0.5	1.6795e-008	0.	127.17
324	0.5	3.5	0.	126.83
325	0.5	2.	0.	127.52
326	0.5	4.5	0.	126.74
327	-2.5	4.5	0.	123.78
328	-1.	4.5	0.	125.57
329	-5.	4.5	0.	124.24
330	-3.5	4.5	0.	123.38
331	-0.49873	-5.5001	0.	126.89
332	3.5617e-005	-3.5	0.	128.25
333	2.	1.5314e-009	0.	126.69
334	-6.	2.5	0.	123.96
335	-2.5	2.	0.	124.72
336	-1.	-2.	0.	127.55
337	-1.	0.5	0.	127.
338	1.	4.	0.	127.
339	-0.5	5.	0.	126.29
340	-5.5	5.	0.	124.92
341	-3.	5.	0.	123.18
342	0.50001	-3.	0.	128.09
343	1.5	-2.	0.	127.03
344	1.	-2.5	0.	127.65
345	-2.	1.5	0.	125.72
346	-1.5	1.	0.	126.55
347	1.5	1.	0.	128.04
348	-1.0862e-010	5.5	0.	126.94
349	2.	0.5	0.	127.37
350	0.5	6.	0.	127.26
351	1.6999e-003	-6.	0.	126.6
352	-0.49928	-5.	0.	127.37
353	1.5	-1.5	0.	126.82
354	-0.49999	-3.	0.	128.21
355	-5.5	2.5	0.	123.45
356	-4.	2.5	0.	122.98
357	-0.5	-1.	0.	127.24
358	-0.5	-0.5	0.	127.19
359	0.5	2.5	0.	127.34
360	0.5	5.5	0.	127.14
361	0.5	5.	0.	126.92
362	-1.5	4.5	0.	124.97
363	-4.	4.5	0.	123.56
364	-6.	3.5	0.	124.29
365	-6.	4.5	0.	124.78
366	-6.	5.	0.	125.08
367	-6.	5.5	0.	125.41
368	-0.49807	-6.0001	0.	126.62
369	-0.99797	-6.0001	0.	126.63
370	-0.99871	-5.5001	0.	126.96
371	1.2216e-004	-4.	0.	128.14
372	1.116e-003	-5.5	0.	126.85
373	2.	-0.5	0.	126.37
374	-0.99986	-4.	0.	128.57
375	-1.	-2.5	0.	127.94
376	-6.	2.	0.	123.88
377	-3.	2.	0.	124.
378	-4.5	2.	0.	122.41
379	-1.	-1.5	0.	127.3
380	-1.	-2.7315e-009	0.	127.13
381	1.	3.5	0.	127.22
382	1.	2.	0.	128.09
383	1.	4.5	0.	127.01
384	-2.5	5.	0.	123.55
385	-1.	5.	0.	125.77
386	-5.	5.	0.	124.61
387	-3.5	5.	0.	123.23
388	1.	6.	0.	127.46
389	0.50003	-3.5	0.	128.25
390	2.	-2.	0.	126.61
391	1.5	-2.5	0.	127.32
392	2.5	8.6061e-010	0.	126.28
393	-2.5	1.5	0.	125.09
394	-1.5	0.5	0.	126.88
395	1.5	1.5	0.	128.57
396	1.5	4.	0.	127.32
397	-0.5	5.5	0.	126.66
398	-5.5	5.5	0.	125.38
399	-3.	5.5	0.	122.76
400	1.	-3.	0.	127.99
401	-6.5	1.5	0.	124.7
402	-2.	1.	0.	126.21
403	2.	1.	0.	128.29
404	-1.0815e-010	6.	0.	127.2
405	-6.	6.	0.	125.71
406	-1.4981	-6.0002	0.	126.61
407	6.5	-6.	0.	124.09
408	0.50138	-6.	0.	126.58
409	2.4438e-003	-6.5	0.	126.65
410	2.5	0.5	0.	127.12
411	0.5	6.5	0.	127.13
412	-0.99965	-4.5001	0.	128.17
413	6.5363e-004	-5.	0.	127.3
414	2.	-1.	0.	126.34
415	2.	-1.5	0.	126.47
416	-0.99999	-3.	0.	128.36
417	-5.	2.	0.	122.63
418	-5.5	2.	0.	123.19
419	-3.5	2.	0.	123.25
420	-4.	2.	0.	122.66
421	-1.	-1.	0.	127.2
422	-1.	-0.5	0.	127.18
423	1.	2.5	0.	127.93
424	1.	5.	0.	127.2
425	-1.5	5.	0.	125.06
426	-4.5	5.	0.	124.15
427	-4.	5.	0.	123.62
428	1.5	6.5	0.	127.54
429	-6.5	2.	0.	124.52
430	-6.5	2.5	0.	124.47
431	-6.5	3.	0.	124.51
432	-6.5	3.5	0.	124.61
433	-6.5	4.5	0.	124.94
434	-6.5	5.5	0.	125.33
435	-6.5	6.	0.	125.45
436	-6.5	6.5	0.	125.41
437	-0.49732	-6.5001	0.	126.66
438	-0.9973	-6.5001	0.	126.65
439	-1.4988	-5.5002	0.	127.06
440	0.50011	-4.	0.	128.2
441	0.50092	-5.5	0.	126.85
442	2.	-2.5	0.	126.74
443	6.5	-5.5	0.	123.86
444	6.5	-4.	0.	123.01
445	2.5	-0.5	0.	125.96
446	2.5	-2.	0.	126.19
447	-1.5	-2.5	0.	127.98
448	-6.	1.5	0.	123.92
449	-3.	1.5	0.	124.22
450	-4.5	1.5	0.	121.76
451	-1.5	-1.5	0.	127.19
452	-1.5	-3.3547e-008	0.	127.11
453	1.5	3.5	0.	127.67
454	1.5	2.	0.	128.83
455	1.5	6.	0.	127.86
456	1.5	4.5	0.	127.31
457	-2.5	5.5	0.	123.23
458	-1.	5.5	0.	126.15
459	-5.	5.5	0.	125.12
460	-3.5	5.5	0.	122.97
461	1.	-3.5	0.	128.29
462	1.5	-3.	0.	127.69
463	6.	-3.5	0.	121.61
464	-6.5	1.	0.	125.07
465	-2.5	1.	0.	125.64
466	-2.	-2.	0.	127.34
467	-2.	0.5	0.	126.72
468	2.	1.5	0.	129.22
469	2.	6.5	0.	127.94
470	2.	4.	0.	127.76
471	-0.5	6.	0.	127.12
472	-5.5	6.	0.	125.93
473	-3.	6.	0.	122.08
474	-1.4975	-6.5002	0.	126.65
475	-1.9983	-6.0002	0.	126.65
476	6.5	-6.5	0.	124.5
477	6.	-6.	0.	124.13
478	3.	6.051e-010	0.	125.82
479	0.50197	-6.5	0.	126.66
