Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	6.73	-3.93	0.	172.62
2	6.02	-2.55	0.	107.19
3	5.19	-3.85	0.	166.61
4	5.49	2.72	0.	168.64
5	5.97	1.64	0.	116.15
6	6.67	2.6	0.	176.55
7	5.96	7.18	0.	110.12
8	6.34	8.22	0.	167.53
9	5.25	8.04	0.	169.8
10	0.74	5.79	0.	147.35
11	-0.1	5.25	0.	149.05
12	0.79	4.78	0.	153.72
13	-1.55	3.e-002	0.	139.87
14	7.e-002	0.97	0.	154.22
15	-1.55	1.91	0.	143.54
16	-1.62	7.56	0.	174.39
17	-0.11	7.12	0.	157.9
18	-0.48	8.65	0.	121.62
19	-7.17	-8.53	0.	124.75
20	-7.07	-7.5	0.	149.49
21	-8.01	-7.93	0.	148.91
22	-6.55	4.93	0.	107.61
23	-5.51	6.54	0.	170.55
24	-7.43	6.64	0.	161.77
25	-5.31	1.12	0.	159.29
26	-6.87	2.32	0.	128.36
27	-7.13	0.36	0.	144.39
28	4.	-5.	0.	134.04
29	4.	-7.	0.	131.54
30	5.	-5.	0.	133.83
31	5.	-7.	0.	127.67
32	4.	0.	0.	137.57
33	4.	-1.	0.	136.78
34	6.	0.	0.	128.29
35	6.	-1.	0.	127.7
36	7.	-7.	0.	132.42
37	7.	-8.	0.	132.92
38	8.	-7.	0.	134.63
39	8.	-8.	0.	134.21
40	-3.	4.	0.	139.41
41	-3.	3.	0.	141.11
42	-2.	4.	0.	134.1
43	-2.	3.	0.	137.74
44	1.	-1.	0.	136.6
45	1.	-2.	0.	133.32
46	2.	-1.	0.	136.45
47	2.	-2.	0.	137.04
48	0.	-5.	0.	131.02
49	0.	-7.	0.	130.93
50	1.	-5.	0.	131.09
51	1.	-7.	0.	131.43
52	-7.	-5.	0.	127.37
53	-7.	-6.	0.	129.05
54	-6.	-5.	0.	130.8
55	-6.	-6.	0.	131.99
56	-8.	9.	0.	137.32
57	-8.	8.	0.	136.52
58	-7.	9.	0.	132.83
59	-7.	8.	0.	130.02
60	-8.	-1.	0.	137.6
61	-8.	-2.	0.	135.72
62	-6.	-1.	0.	127.77
63	-6.	-2.	0.	131.25
64	10.	10.	0.	125.03
65	-10.	10.	0.	125.08
66	10.	-10.	0.	133.29
67	-10.	-10.	0.	132.3
68	6.4933	-3.47	0.	116.2
69	6.2567	-3.01	0.	110.95
70	6.2167	-3.9033	0.	113.78
71	5.7033	-3.8767	0.	107.18
72	5.7433	-2.9833	0.	99.01
73	5.4667	-3.4167	0.	104.57
74	5.65	2.36	0.	130.33
75	5.81	2.	0.	107.46
76	5.8833	2.68	0.	101.81
77	6.2767	2.64	0.	95.87
78	6.2033	1.96	0.	85.064
79	6.4367	2.28	0.	103.57
80	6.15	7.7	0.	126.42
81	5.605	7.61	0.	75.102
82	5.795	8.13	0.	104.23
83	0.32	5.52	0.	66.223
84	0.765	5.285	0.	148.81
85	0.345	5.015	0.	76.147
86	-1.145	0.265	0.	100.3
87	-0.74	0.5	0.	108.45
88	-0.335	0.735	0.	98.37
89	-1.55	0.5	0.	141.98
90	-1.55	0.97	0.	143.64
91	-1.55	1.44	0.	142.9
92	-0.335	1.205	0.	93.644
93	-0.74	1.44	0.	109.29
94	-1.145	1.675	0.	101.71
95	-1.1167	7.4133	0.	93.291
96	-0.61333	7.2667	0.	107.16
97	-1.24	7.9233	0.	79.825
98	-0.86	8.2867	0.	87.624
99	-0.23333	7.63	0.	138.17
100	-0.35667	8.14	0.	136.06
101	-7.12	-8.015	0.	141.4
102	-7.59	-8.23	0.	69.219
103	-7.54	-7.715	0.	81.998
104	-6.29	5.3325	0.	103.43
105	-6.03	5.735	0.	117.49
106	-5.77	6.1375	0.	110.19
107	-6.77	5.3575	0.	110.45
108	-6.99	5.785	0.	121.51
109	-7.21	6.2125	0.	118.27
110	-5.99	6.565	0.	111.95
111	-6.47	6.59	0.	119.78
112	-6.95	6.615	0.	109.03
113	-5.7	1.42	0.	85.022
114	-6.09	1.72	0.	102.93
115	-6.48	2.02	0.	89.553
116	-5.765	0.93	0.	92.138
117	-6.22	0.74	0.	108.
118	-6.675	0.55	0.	99.706
119	-6.935	1.83	0.	134.04
