Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	-8.	4.	0.	134.31
2	-8.	3.	0.	133.3
3	-7.	4.	0.	134.87
4	-7.	3.	0.	132.32
5	-7.	-2.	0.	134.86
6	-7.	-3.	0.	134.17
7	-5.	-2.	0.	132.63
8	-5.	-3.	0.	131.62
9	2.	8.	0.	138.21
10	2.	6.	0.	135.56
11	4.	8.	0.	135.38
12	4.	6.	0.	137.73
13	1.	2.	0.	134.25
14	1.	0.	0.	134.95
15	3.	2.	0.	133.24
16	3.	0.	0.	133.16
17	-6.	-6.	0.	132.09
18	-6.	-8.	0.	131.85
19	-4.	-6.	0.	133.66
20	-4.	-8.	0.	132.65
21	6.	9.	0.	140.79
22	6.	7.	0.	137.52
23	8.	9.	0.	139.32
24	8.	7.	0.	136.5
25	6.	1.	0.	132.35
26	6.	0.	0.	133.42
27	7.	1.	0.	133.13
28	7.	0.	0.	133.24
29	3.	-4.	0.	133.28
30	3.	-5.	0.	133.22
31	5.	-4.	0.	134.19
32	5.	-5.	0.	134.26
33	0.	8.	0.	134.39
34	0.	7.	0.	132.38
35	1.	8.	0.	136.86
36	1.	7.	0.	137.23
37	-6.	6.	0.	132.35
38	-6.	5.	0.	135.07
39	-5.	6.	0.	133.36
40	-5.	5.	0.	133.79
41	10.	10.	0.	125.16
42	-10.	10.	0.	125.
43	10.	-10.	0.	126.73
44	-10.	-10.	0.	130.74
45	-8.	3.5	0.	143.26
46	-7.5	4.	0.	112.04
47	-7.5	3.	0.	110.89
48	-7.	3.5	0.	142.58
49	-7.	-2.5	0.	143.09
50	-6.5	-2.	0.	115.49
51	-6.	-2.	0.	120.25
52	-5.5	-2.	0.	115.02
53	-6.5	-3.	0.	115.95
54	-6.	-3.	0.	119.69
55	-5.5	-3.	0.	113.68
56	-5.	-2.5	0.	140.61
57	2.	7.5	0.	143.69
58	2.	7.	0.	146.57
59	2.	6.5	0.	146.45
60	2.5	8.	0.	114.25
61	3.	8.	0.	118.23
62	3.5	8.	0.	113.17
63	2.5	6.	0.	114.28
64	3.	6.	0.	118.82
65	3.5	6.	0.	115.07
66	4.	7.5	0.	144.2
67	4.	7.	0.	146.54
68	4.	6.5	0.	146.53
69	1.	1.5	0.	143.23
70	1.	1.	0.	144.45
71	1.	0.5	0.	143.44
72	1.5	2.	0.	112.65
73	2.	2.	0.	116.38
74	2.5	2.	0.	111.76
75	1.5	0.	0.	112.96
76	2.	0.	0.	116.74
77	2.5	0.	0.	111.93
78	3.	1.5	0.	141.59
79	3.	1.	0.	142.54
80	3.	0.5	0.	141.32
81	-6.	-6.5	0.	140.74
82	-6.	-7.	0.	141.99
83	-6.	-7.5	0.	140.88
84	-5.5	-6.	0.	110.45
85	-5.	-6.	0.	115.34
86	-4.5	-6.	0.	111.96
87	-5.5	-8.	0.	110.6
88	-5.	-8.	0.	114.69
89	-4.5	-8.	0.	110.74
90	-4.	-6.5	0.	142.21
91	-4.	-7.	0.	143.05
92	-4.	-7.5	0.	141.67
93	6.	8.5	0.	147.94
94	6.	8.	0.	148.34
95	6.	7.5	0.	146.29
96	6.5	9.	0.	119.63
97	7.	9.	0.	126.1
98	7.5	9.	0.	119.84
99	6.5	7.	0.	115.77
100	7.	7.	0.	120.57
101	7.5	7.	0.	116.32
102	8.	8.5	0.	148.05
103	8.	8.	0.	149.07
104	8.	7.5	0.	147.23
105	6.	0.5	0.	141.68
106	6.5	1.	0.	110.34
107	6.5	0.	0.	110.88
108	7.	0.5	0.	142.63
109	3.	-4.5	0.	141.53
110	3.5	-4.	0.	115.43
111	4.	-4.	0.	120.98
112	4.5	-4.	0.	116.29
113	3.5	-5.	0.	115.56
114	4.	-5.	0.	120.77
115	4.5	-5.	0.	115.82
116	5.	-4.5	0.	142.62
117	0.	7.5	0.	143.08
118	0.5	8.	0.	112.14
119	0.5	7.	0.	110.76
120	1.	7.5	0.	145.38
121	-6.	5.5	0.	142.85
122	-5.5	6.	0.	110.89
123	-5.5	5.	0.	111.83
124	-5.	5.5	0.	142.73
125	9.5	10.	0.	125.74
126	9.	10.	0.	127.63
127	8.5	10.	0.	127.22
128	8.	10.	0.	122.57
129	7.5	10.	0.	118.28
130	7.	10.	0.	116.39
131	6.5	10.	0.	119.29
132	6.	10.	0.	124.86
133	5.5	10.	0.	130.75
134	5.	10.	0.	131.42
135	4.5	10.	0.	128.52
136	4.	10.	0.	125.01
137	3.5	10.	0.	122.13
138	3.	10.	0.	120.8
139	2.5	10.	0.	121.15
140	2.	10.	0.	122.49
141	1.5	10.	0.	123.71
142	1.	10.	0.	124.21
143	0.5	10.	0.	124.53
144	-5.2042e-015	10.	0.	125.3
145	-0.5	10.	0.	126.45
146	-1.	10.	0.	127.31
147	-1.5	10.	0.	127.58
148	-2.	10.	0.	127.39
149	-2.5	10.	0.	127.
150	-3.	10.	0.	126.54
151	-3.5	10.	0.	126.05
152	-4.	10.	0.	125.55
153	-4.5	10.	0.	125.09
154	-5.	10.	0.	124.7
155	-5.5	10.	0.	124.45
156	-6.	10.	0.	124.34
157	-6.5	10.	0.	124.38
158	-7.	10.	0.	124.49
159	-7.5	10.	0.	124.65
160	-8.	10.	0.	124.79
161	-8.5	10.	0.	124.9
162	-9.	10.	0.	124.97
163	-9.5	10.	0.	125.
164	10.	9.5	0.	123.54
165	10.	9.	0.	120.07
166	10.	8.5	0.	117.72
167	10.	8.	0.	117.63
168	10.	7.5	0.	119.67
169	10.	7.	0.	123.14
170	10.	6.5	0.	126.64
171	10.	6.	0.	128.98
172	10.	5.5	0.	129.89
173	10.	5.	0.	129.9
174	10.	4.5	0.	129.55
175	10.	4.	0.	129.15
176	10.	3.5	0.	128.77
177	10.	3.	0.	128.4
178	10.	2.5	0.	127.93
179	10.	2.	0.	127.3
180	10.	1.5	0.	126.58
181	10.	1.	0.	125.96
182	10.	0.5	0.	125.73
183	10.	-5.2042e-015	0.	125.99
184	10.	-0.5	0.	126.58
185	10.	-1.	0.	127.17
186	10.	-1.5	0.	127.52
187	10.	-2.	0.	127.56
188	10.	-2.5	0.	127.33
189	10.	-3.	0.	126.95
190	10.	-3.5	0.	126.53
191	10.	-4.	0.	126.17
192	10.	-4.5	0.	125.93
193	10.	-5.	0.	125.83
194	10.	-5.5	0.	125.87
195	10.	-6.	0.	126.
196	10.	-6.5	0.	126.18
197	10.	-7.	0.	126.36
198	10.	-7.5	0.	126.5
199	10.	-8.	0.	126.61
200	10.	-8.5	0.	126.67
201	10.	-9.	0.	126.71
202	10.	-9.5	0.	126.73
203	-10.	9.5	0.	124.99
204	-10.	9.	0.	125.04
205	-10.	8.5	0.	125.14
206	-10.	8.	0.	125.25
207	-10.	7.5	0.	125.38
208	-10.	7.	0.	125.54
209	-10.	6.5	0.	125.79
210	-10.	6.	0.	126.18
211	-10.	5.5	0.	126.57
212	-10.	5.	0.	126.64
213	-10.	4.5	0.	126.03
214	-10.	4.	0.	125.08
215	-10.	3.5	0.	124.86
216	-10.	3.	0.	126.08
217	-10.	2.5	0.	127.92
218	-10.	2.	0.	129.28
219	-10.	1.5	0.	129.76
220	-10.	1.	0.	129.71
221	-10.	0.5	0.	129.46
222	-10.	-5.2042e-015	0.	129.13
223	-10.	-0.5	0.	128.68
224	-10.	-1.	0.	128.05
225	-10.	-1.5	0.	127.33
226	-10.	-2.	0.	126.8
227	-10.	-2.5	0.	126.78
228	-10.	-3.	0.	127.36
229	-10.	-3.5	0.	128.31
230	-10.	-4.	0.	129.16
231	-10.	-4.5	0.	129.58
232	-10.	-5.	0.	129.47
233	-10.	-5.5	0.	128.95
234	-10.	-6.	0.	128.3
235	-10.	-6.5	0.	127.77
236	-10.	-7.	0.	127.59
237	-10.	-7.5	0.	127.83
238	-10.	-8.	0.	128.44
239	-10.	-8.5	0.	129.24
240	-10.	-9.	0.	130.01
241	-10.	-9.5	0.	130.55
242	-9.5	-10.	0.	129.98
243	-9.	-10.	0.	129.76
244	-8.5	-10.	0.	129.75
245	-8.	-10.	0.	129.63
246	-7.5	-10.	0.	129.02
247	-7.	-10.	0.	127.29
248	-6.5	-10.	0.	123.97
249	-6.	-10.	0.	119.41
250	-5.5	-10.	0.	115.35
251	-5.	-10.	0.	113.77
252	-4.5	-10.	0.	115.52
253	-4.	-10.	0.	119.7
254	-3.5	-10.	0.	124.29
255	-3.	-10.	0.	127.55
256	-2.5	-10.	0.	129.1
257	-2.	-10.	0.	129.46
258	-1.5	-10.	0.	129.2
259	-1.	-10.	0.	128.68
260	-0.5	-10.	0.	128.06
261	5.2042e-015	-10.	0.	127.42
262	0.5	-10.	0.	126.76
263	1.	-10.	0.	126.09
264	1.5	-10.	0.	125.4
265	2.	-10.	0.	124.71
266	2.5	-10.	0.	124.07
267	3.	-10.	0.	123.53
268	3.5	-10.	0.	123.16
269	4.	-10.	0.	123.01
270	4.5	-10.	0.	123.08
271	5.	-10.	0.	123.35
272	5.5	-10.	0.	123.77
273	6.	-10.	0.	124.26
274	6.5	-10.	0.	124.74
275	7.	-10.	0.	125.18
276	7.5	-10.	0.	125.55
277	8.	-10.	0.	125.85
278	8.5	-10.	0.	126.1
279	9.	-10.	0.	126.31
280	9.5	-10.	0.	126.51
281	-3.	1.5	0.	126.7
282	-2.5	1.	0.	127.04
283	-3.	2.	0.	126.86
284	-1.	-4.	0.	127.51
285	-3.5	1.5	0.	126.16
286	-3.	1.	0.	126.72
287	-1.	-3.	0.	127.81
288	-2.5	0.5	0.	127.2
289	-3.5	2.	0.	126.26
290	-2.5	1.5	0.	127.1
291	-0.5	-4.5	0.	126.71
292	-1.5	-2.5	0.	128.
293	-3.	2.5	0.	127.16
294	-2.	1.	0.	127.25
295	-1.	-4.5	0.	127.44
296	-2.5	3.	0.	128.
297	-4.	1.5	0.	125.46
298	-3.5	1.	0.	126.21
299	-1.	-2.5	0.	128.15
300	-0.5	-3.	0.	127.46
301	-1.5	-2.	0.	128.27
302	-1.5	4.	0.	128.77
303	-1.5	-4.	0.	128.08
304	-3.	0.5	0.	126.92
305	-2.5	-8.3418e-011	0.	127.47
306	-4.	2.	0.	125.52
307	-0.5	-5.5	0.	126.59
308	-0.5	-4.	0.	126.86
309	-1.5	-3.	0.	127.89
310	-2.	0.5	0.	127.39
311	-2.	3.	0.	128.48
312	-2.	1.5	0.	127.38
313	3.2803e-011	-4.5	0.	126.
314	-1.5	4.5	0.	128.36
315	-2.	4.	0.	128.45
316	-0.5	-6.	0.	126.53
317	-1.	-5.	0.	127.33
318	-3.	3.	0.	127.52
319	-4.5	1.5	0.	124.72
320	-4.	1.	0.	125.49
321	-2.	-2.5	0.	127.59
322	-2.	-1.	0.	128.11
323	4.6704e-011	-6.	0.	126.33
324	-0.5	-2.5	0.	127.96
325	1.2035e-010	-3.	0.	126.84
326	-1.5	-1.5	0.	128.55
