Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
319	-10.	-4.5	0.	128.41
320	-10.	-5.	0.	127.42
321	-10.	-5.5	0.	126.62
322	-10.	-6.	0.	126.46
323	-10.	-6.5	0.	127.13
324	-10.	-7.	0.	128.47
325	-10.	-7.5	0.	130.1
326	-10.	-8.	0.	131.57
327	-10.	-8.5	0.	132.64
328	-10.	-9.	0.	133.27
329	-10.	-9.5	0.	133.57
330	-9.5	-10.	0.	131.96
331	-9.	-10.	0.	130.47
332	-8.5	-10.	0.	128.9
333	-8.	-10.	0.	126.99
334	-7.5	-10.	0.	124.7
335	-7.	-10.	0.	122.3
336	-6.5	-10.	0.	120.34
337	-6.	-10.	0.	119.34
338	-5.5	-10.	0.	119.49
339	-5.	-10.	0.	120.49
340	-4.5	-10.	0.	121.68
341	-4.	-10.	0.	122.47
342	-3.5	-10.	0.	122.67
343	-3.	-10.	0.	122.55
344	-2.5	-10.	0.	122.66
345	-2.	-10.	0.	123.35
346	-1.5	-10.	0.	124.58
347	-1.	-10.	0.	126.04
348	-0.5	-10.	0.	127.41
349	5.2042e-015	-10.	0.	128.46
350	0.5	-10.	0.	128.96
351	1.	-10.	0.	128.48
352	1.5	-10.	0.	126.57
353	2.	-10.	0.	123.5
354	2.5	-10.	0.	120.73
355	3.	-10.	0.	119.94
356	3.5	-10.	0.	121.87
357	4.	-10.	0.	125.75
358	4.5	-10.	0.	129.81
359	5.	-10.	0.	132.45
360	5.5	-10.	0.	133.09
361	6.	-10.	0.	131.66
362	6.5	-10.	0.	128.15
363	7.	-10.	0.	123.2
364	7.5	-10.	0.	118.73
365	8.	-10.	0.	116.87
366	8.5	-10.	0.	118.69
367	9.	-10.	0.	123.55
368	9.5	-10.	0.	129.59
369	5.	-4.	0.	128.04
370	4.	5.	0.	127.2
371	6.	3.5002	0.	128.26
372	6.	4.0002	0.	127.32
373	4.5	-4.	0.	126.61
374	5.	4.5	0.	127.31
375	3.5	4.5	0.	124.99
376	5.5	-4.	0.	129.22
377	3.5	5.	0.	126.65
378	4.5	-3.5	0.	125.29
379	4.5	5.	0.	127.56
380	4.	5.5	0.	128.21
381	5.5	4.0001	0.	127.69
382	-7.	1.5	0.	127.62
383	-6.5	2.	0.	126.57
384	6.	3.0001	0.	128.82
385	5.	-4.5	0.	129.17
386	6.	-3.5	0.	129.04
387	-5.	3.	0.	119.76
388	-4.5	2.5	0.	120.43
389	3.	4.	0.	122.31
390	1.687e-004	-6.0006	0.	126.22
391	6.5	4.0002	0.	126.83
392	6.5	4.5002	0.	125.58
393	-6.	2.5	0.	124.25
394	5.5	-3.5	0.	128.42
395	4.	-4.5	0.	126.08
396	5.5	4.5001	0.	126.97
397	6.	4.5001	0.	126.23
398	4.5	4.5	0.	126.97
399	4.	4.5	0.	126.05
400	-5.5	2.5	0.	122.3
401	-7.	2.5	0.	127.23
402	6.	-4.	0.	129.46
403	-5.5	3.	0.	121.17
404	4.	-4.	0.	125.63
405	3.	-5.	0.	122.92
406	2.5	4.5	0.	123.9
407	3.	5.	0.	126.05
408	4.5	-3.	0.	123.75
409	1.	-5.0003	0.	124.56
410	3.5	-5.	0.	123.99
411	5.	5.	0.	127.4
412	4.	6.	0.	128.67
413	5.	4.0001	0.	127.61
414	3.5	4.	0.	123.27
415	-7.	1.	0.	127.72
416	-6.	2.	0.	125.27
417	-7.	-0.5	0.	126.71
418	-7.	-2.	0.	126.21
419	2.1889e-004	-6.5006	0.	125.95
420	-4.	2.	0.	120.83
421	6.	2.5001	0.	128.82
422	5.	-5.	0.	130.18
423	5.5	-4.5	0.	130.4
424	-7.	3.	0.	127.43
425	-7.	-2.5	0.	125.57
426	6.	-3.	0.	129.24
427	3.5	-4.5	0.	125.16
428	-2.	7.	0.	127.
429	0.5001	-5.5004	0.	126.19
430	6.5	5.0001	0.	124.12
431	4.5	5.5	0.	128.28
432	-6.5	1.5	0.	127.32
433	-4.5	3.	0.	119.95
434	2.5	4.	0.	122.53
435	1.1244e-004	-5.5004	0.	126.65
436	0.50004	-5.0003	0.	125.88
437	6.5	3.5002	0.	127.99
438	7.	4.0002	0.	126.25
439	5.5	3.5001	0.	128.47
440	4.	-2.5	0.	120.22
441	-0.49984	-6.0005	0.	126.52
442	-5.	3.5	0.	118.33
443	6.5	-3.5	0.	128.47
444	1.	-4.5002	0.	123.3
445	3.	-5.5	0.	120.69
446	-1.	1.5	0.	120.71
447	3.	3.5	0.	120.26
448	-4.	1.5	0.	119.33
449	7.	-4.	0.	125.55
450	6.5	-4.	0.	128.24
451	-6.5	3.	0.	125.91
452	-6.	3.	0.	123.57
453	4.	-3.5	0.	124.36
454	4.	-3.	0.	122.4
455	2.5	-5.0001	0.	122.8
456	2.	5.	0.	124.43
457	2.5	5.	0.	125.29
458	5.5	-3.	0.	128.17
459	1.5	-5.0002	0.	123.74
460	4.	-5.	0.	125.96
461	5.5	5.0001	0.	126.47
462	6.	5.0001	0.	125.06
463	4.	7.	0.	126.7
464	4.	6.5	0.	128.14
465	4.	4.	0.	125.04
466	-7.	0.5	0.	127.47
467	-7.	-9.5542e-012	0.	127.
468	-5.5	2.	0.	123.49
469	-7.	-1.5	0.	126.74
470	-2.	6.5	0.	127.66
471	-4.	2.5	0.	121.45
472	2.	4.5	0.	124.1
473	6.	2.0001	0.	128.69
474	-4.	1.	0.	117.01
475	3.	3.	0.	118.08
476	-1.	2.	0.	119.07
477	3.	-6.	0.	118.16
478	1.	6.	0.	117.77
479	1.	-4.0001	0.	121.63
480	7.	-3.5	0.	126.74
481	-5.	4.	0.	116.56
482	-5.	7.	0.	113.48
483	-4.	-6.	0.	129.54
484	-0.99988	-6.0003	0.	127.88
485	7.6244e-010	0.5	0.	126.21
486	4.	-2.	0.	118.29
487	6.	1.5001	0.	129.45
488	5.5	3.0001	0.	128.97
489	7.	3.5002	0.	127.47
490	7.5	4.5002	0.	125.09
491	7.5	4.0002	0.	125.4
492	0.50002	-4.5002	0.	125.56
493	2.5	3.5	0.	121.28
494	-1.5	5.5	0.	124.48
495	-0.5	1.5	0.	121.88
496	-4.5	3.5	0.	119.24
497	-0.49989	-5.5004	0.	127.25
498	1.	-0.5	0.	124.29
499	-3.5	1.5	0.	121.46
500	-6.	1.5	0.	126.62
501	-4.5	1.5	0.	119.76
502	-6.5	-0.5	0.	126.88
503	-6.5	1.	0.	127.91
504	3.5	3.5	0.	121.51
505	5.	3.5001	0.	128.31
506	0.5	-2.8017e-010	0.	127.31
507	2.8669e-009	1.	0.	125.15
508	4.5	6.	0.	128.71
509	4.	7.5	0.	124.95
510	4.5	7.5	0.	125.58
511	5.	5.5	0.	127.94
512	6.5	5.5001	0.	122.12
513	7.	5.0002	0.	124.26
514	7.5	5.0001	0.	125.01
515	1.5	5.	0.	124.05
516	2.	4.	0.	123.67
517	1.	5.5	0.	121.44
518	-3.5	2.	0.	123.01
519	-4.	3.	0.	121.59
520	-1.5	1.5	0.	122.06
521	5.5	-7.5	0.	129.45
522	3.5	-5.5	0.	122.38
523	1.0001	-5.5004	0.	125.76
524	2.5	-5.5001	0.	121.14
525	0.50014	-6.0005	0.	126.47
526	4.5	-2.5	0.	122.27
527	1.5	5.5	0.	122.22
528	3.5	7.5	0.	125.81
529	3.5	6.	0.	129.07
530	-1.5	6.	0.	126.32
531	-2.	7.5	0.	125.34
532	-1.5	7.5	0.	125.46
533	-1.	5.5	0.	123.47
534	3.	-4.5	0.	124.88
535	1.5	-4.5001	0.	122.85
536	3.5	-2.5	0.	120.86
537	3.5	-4.	0.	125.59
538	6.5	3.0001	0.	128.88
539	6.5	1.5001	0.	129.31
540	6.5	-3.	0.	129.23
541	6.	-2.5	0.	129.9
542	-7.5	-3.	0.	127.34
543	-7.5	-2.5	0.	126.73
544	-7.5	-2.	0.	126.62
545	-7.5	-1.5	0.	126.69
546	-7.5	-1.	0.	126.72
547	-7.5	-0.5	0.	126.8
548	-7.5	-8.584e-012	0.	127.03
549	-7.5	0.5	0.	127.38
550	-7.5	1.	0.	127.64
551	-7.5	2.	0.	127.76
552	-7.5	2.5	0.	127.83
553	-7.5	3.	0.	128.06
554	-7.5	3.5	0.	128.44
555	-7.5	7.	0.	129.82
556	-7.5	4.	0.	128.72
557	-7.5	5.5	0.	127.15
558	-5.5	3.5	0.	119.97
559	-7.	3.5	0.	128.12
560	-2.5	7.	0.	128.67
561	-2.	6.	0.	127.28
562	-0.49982	-6.5005	0.	126.24
563	0.5002	-7.5006	0.	125.86
564	1.7198e-004	-7.5006	0.	126.13
565	6.	-4.5	0.	130.64
566	7.5	-4.	0.	122.32
567	7.5	-4.5	0.	120.77
568	6.	-7.	0.	131.61
569	5.	-5.5	0.	130.97
570	5.5	-5.	0.	131.62
