Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	5.12	-3.94	0.	173.38
2	6.15	-3.94	0.	161.55
3	5.64	-3.04	0.	95.711
4	6.1	2.2	0.	118.58
5	5.86	1.01	0.	144.87
6	7.01	1.4	0.	174.82
7	7.13	4.67	0.	123.64
8	6.91	3.57	0.	156.71
9	7.98	3.93	0.	158.38
10	7.e-002	-5.96	0.	153.85
11	1.23	-5.37	0.	164.56
12	0.14	-4.66	0.	143.12
13	-1.37	4.3	0.	113.53
14	-0.89	5.79	0.	164.76
15	-2.42	5.46	0.	176.2
16	1.46	4.4	0.	175.8
17	0.82	5.59	0.	110.84
18	0.12	4.44	0.	178.89
19	-7.08	8.24	0.	166.64
20	-8.21	8.32	0.	172.6
21	-7.72	7.3	0.	103.69
22	-8.03	-2.59	0.	105.9
23	-7.39	-1.65	0.	166.28
24	-8.52	-1.56	0.	169.54
25	-7.72	-4.62	0.	163.27
26	-7.06	-6.49	0.	115.08
27	-5.77	-4.99	0.	172.75
28	6.	-5.	0.	125.64
29	6.	-6.	0.	129.72
30	8.	-5.	0.	136.82
31	8.	-6.	0.	136.9
32	4.	8.	0.	139.15
33	4.	6.	0.	136.42
34	6.	8.	0.	136.15
35	6.	6.	0.	137.09
36	5.	0.	0.	137.62
37	5.	-2.	0.	131.66
38	7.	0.	0.	128.65
39	7.	-2.	0.	133.33
40	-1.	-1.	0.	133.71
41	-1.	-3.	0.	131.28
42	0.	-1.	0.	130.59
43	0.	-3.	0.	131.95
44	-2.	-6.	0.	130.45
45	-2.	-8.	0.	132.54
46	-1.	-6.	0.	131.08
47	-1.	-8.	0.	130.57
48	-3.	0.	0.	134.1
49	-3.	-2.	0.	133.28
50	-2.	0.	0.	133.27
51	-2.	-2.	0.	134.91
52	-8.	6.	0.	127.44
53	-8.	4.	0.	131.99
54	-7.	6.	0.	126.8
55	-7.	4.	0.	129.07
56	-7.	3.	0.	129.61
57	-7.	2.	0.	129.04
58	-6.	3.	0.	135.1
59	-6.	2.	0.	135.25
60	-6.	-8.	0.	130.99
61	-6.	-9.	0.	128.46
62	-5.	-8.	0.	133.25
63	-5.	-9.	0.	133.13
64	10.	10.	0.	125.02
65	-10.	10.	0.	125.1
66	10.	-10.	0.	128.46
67	-10.	-10.	0.	130.01
68	5.635	-3.94	0.	99.476
69	5.38	-3.49	0.	99.34
70	5.895	-3.49	0.	96.291
71	6.02	1.8033	0.	127.81
72	5.94	1.4067	0.	134.99
73	6.4033	1.9333	0.	81.926
74	6.7067	1.6667	0.	71.872
75	6.2433	1.14	0.	96.291
76	6.6267	1.27	0.	73.584
77	7.02	4.12	0.	139.3
78	7.555	4.3	0.	59.054
79	7.445	3.75	0.	94.924
80	0.45667	-5.7633	0.	96.146
81	0.84333	-5.5667	0.	76.997
82	9.3333e-002	-5.5267	0.	148.5
83	0.11667	-5.0933	0.	144.05
84	0.86667	-5.1333	0.	71.101
85	0.50333	-4.8967	0.	92.178
86	-1.21	4.7967	0.	125.21
87	-1.05	5.2933	0.	133.41
88	-1.72	4.6867	0.	91.248
89	-2.07	5.0733	0.	85.192
90	-1.4	5.68	0.	111.83
