Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	-1.	-3.	0.	133.69
2	-1.	-4.	0.	133.55
3	0.	-3.	0.	135.
4	0.	-4.	0.	134.24
5	6.	7.	0.	132.03
6	6.	6.	0.	132.14
7	7.	7.	0.	133.17
8	7.	6.	0.	132.15
9	4.	2.	0.	130.52
10	4.	0.	0.	126.6
11	5.	2.	0.	129.08
12	5.	0.	0.	128.69
13	4.	-1.	0.	125.82
14	4.	-3.	0.	135.15
15	5.	-1.	0.	129.24
16	5.	-3.	0.	133.42
17	8.	-7.	0.	132.79
18	8.	-9.	0.	130.13
19	9.	-7.	0.	133.04
20	9.	-9.	0.	131.38
21	6.	0.	0.	136.86
22	6.	-2.	0.	134.45
23	7.	0.	0.	134.65
24	7.	-2.	0.	134.19
25	2.	-3.	0.	133.57
26	2.	-5.	0.	134.3
27	3.	-3.	0.	135.62
28	3.	-5.	0.	130.6
29	10.	10.	0.	125.
30	-10.	10.	0.	125.
31	10.	-10.	0.	138.67
32	-10.	-10.	0.	124.39
33	-1.	-3.5	0.	143.03
34	-0.5	-3.	0.	111.56
35	-0.5	-4.	0.	111.16
36	0.	-3.5	0.	143.74
37	6.	6.5	0.	141.17
38	6.5	7.	0.	110.34
39	6.5	6.	0.	110.05
40	7.	6.5	0.	141.98
41	4.	1.5	0.	138.87
42	4.	1.	0.	138.88
43	4.	0.5	0.	137.73
44	4.5	2.	0.	105.9
45	4.5	0.	0.	100.86
46	5.	1.5	0.	138.73
47	5.	1.	0.	140.6
48	5.	0.5	0.	141.12
49	4.	-1.5	0.	139.15
50	4.	-2.	0.	142.49
51	4.	-2.5	0.	144.28
52	4.5	-1.	0.	100.88
53	4.5	-3.	0.	108.78
54	5.	-1.5	0.	140.86
55	5.	-2.	0.	143.48
56	5.	-2.5	0.	144.19
57	8.	-7.5	0.	141.19
58	8.	-8.	0.	141.32
59	8.	-8.5	0.	140.31
60	8.5	-7.	0.	108.07
61	8.5	-9.	0.	105.8
62	9.	-7.5	0.	143.53
63	9.	-8.	0.	144.1
64	9.	-8.5	0.	142.93
65	6.	-0.5	0.	149.22
66	6.	-1.	0.	147.95
67	6.	-1.5	0.	144.84
68	6.5	0.	0.	110.67
69	6.5	-2.	0.	109.
70	7.	-0.5	0.	144.01
71	7.	-1.	0.	144.34
72	7.	-1.5	0.	143.42
73	2.	-3.5	0.	142.09
74	2.	-4.	0.	142.75
75	2.	-4.5	0.	142.65
76	2.5	-3.	0.	108.87
77	2.5	-5.	0.	108.35
78	3.	-3.5	0.	145.16
79	3.	-4.	0.	144.05
80	3.	-4.5	0.	141.65
81	9.5	10.	0.	125.01
82	9.	10.	0.	124.95
83	8.5	10.	0.	124.74
84	8.	10.	0.	124.35
85	7.5	10.	0.	123.85
86	7.	10.	0.	123.39
87	6.5	10.	0.	123.17
88	6.	10.	0.	123.27
89	5.5	10.	0.	123.62
90	5.	10.	0.	124.06
91	4.5	10.	0.	124.44
92	4.	10.	0.	124.69
93	3.5	10.	0.	124.83
94	3.	10.	0.	124.89
95	2.5	10.	0.	124.92
96	2.	10.	0.	124.94
97	1.5	10.	0.	124.97
98	1.	10.	0.	125.
99	0.5	10.	0.	125.03
100	-5.2042e-015	10.	0.	125.06
101	-0.5	10.	0.	125.09
102	-1.	10.	0.	125.11
103	-1.5	10.	0.	125.13
104	-2.	10.	0.	125.15
105	-2.5	10.	0.	125.16
106	-3.	10.	0.	125.16
107	-3.5	10.	0.	125.16
108	-4.	10.	0.	125.15
109	-4.5	10.	0.	125.14
110	-5.	10.	0.	125.12
111	-5.5	10.	0.	125.11
112	-6.	10.	0.	125.09
113	-6.5	10.	0.	125.07
114	-7.	10.	0.	125.05
115	-7.5	10.	0.	125.03
116	-8.	10.	0.	125.02
117	-8.5	10.	0.	125.01
118	-9.	10.	0.	125.
119	-9.5	10.	0.	125.
120	10.	9.5	0.	124.96
121	10.	9.	0.	125.
122	10.	8.5	0.	125.07
123	10.	8.	0.	125.04
124	10.	7.5	0.	124.89
125	10.	7.	0.	124.82
126	10.	6.5	0.	125.07
127	10.	6.	0.	125.76
128	10.	5.5	0.	126.74
129	10.	5.	0.	127.72
130	10.	4.5	0.	128.47
131	10.	4.	0.	128.93
132	10.	3.5	0.	129.16
133	10.	3.	0.	129.23
134	10.	2.5	0.	129.2
135	10.	2.	0.	129.04
136	10.	1.5	0.	128.69
137	10.	1.	0.	128.05
138	10.	0.5	0.	127.12
139	10.	-5.2042e-015	0.	126.03
140	10.	-0.5	0.	125.08
141	10.	-1.	0.	124.57
142	10.	-1.5	0.	124.63
143	10.	-2.	0.	125.17
144	10.	-2.5	0.	125.93
145	10.	-3.	0.	126.62
146	10.	-3.5	0.	127.09
147	10.	-4.	0.	127.41
148	10.	-4.5	0.	127.8
149	10.	-5.	0.	128.61
150	10.	-5.5	0.	130.34
151	10.	-6.	0.	133.15
152	10.	-6.5	0.	134.74
153	10.	-7.	0.	132.88
154	10.	-7.5	0.	130.34
155	10.	-8.	0.	130.66
156	10.	-8.5	0.	130.78
157	10.	-9.	0.	134.03
158	10.	-9.5	0.	137.5
159	-10.	9.5	0.	125.
160	-10.	9.	0.	125.
