Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
286	-10.	-7.	0.	126.33
287	-10.	-7.5	0.	126.6
288	-10.	-8.	0.	126.93
289	-10.	-8.5	0.	127.25
290	-10.	-9.	0.	127.5
291	-10.	-9.5	0.	127.65
292	-9.5	-10.	0.	127.39
293	-9.	-10.	0.	127.21
294	-8.5	-10.	0.	127.04
295	-8.	-10.	0.	126.78
296	-7.5	-10.	0.	126.3
297	-7.	-10.	0.	125.57
298	-6.5	-10.	0.	124.67
299	-6.	-10.	0.	123.89
300	-5.5	-10.	0.	123.59
301	-5.	-10.	0.	123.95
302	-4.5	-10.	0.	124.82
303	-4.	-10.	0.	125.9
304	-3.5	-10.	0.	126.91
305	-3.	-10.	0.	127.77
306	-2.5	-10.	0.	128.5
307	-2.	-10.	0.	129.14
308	-1.5	-10.	0.	129.58
309	-1.	-10.	0.	129.51
310	-0.5	-10.	0.	128.2
311	5.2042e-015	-10.	0.	124.6
312	0.5	-10.	0.	119.21
313	1.	-10.	0.	116.12
314	1.5	-10.	0.	118.93
315	2.	-10.	0.	123.29
316	2.5	-10.	0.	125.67
317	3.	-10.	0.	126.72
318	3.5	-10.	0.	127.33
319	4.	-10.	0.	125.59
320	4.5	-10.	0.	119.65
321	5.	-10.	0.	115.47
322	5.5	-10.	0.	118.44
323	6.	-10.	0.	125.07
324	6.5	-10.	0.	128.57
325	7.	-10.	0.	129.93
326	7.5	-10.	0.	130.65
327	8.	-10.	0.	131.15
328	8.5	-10.	0.	131.39
329	9.	-10.	0.	131.48
330	9.5	-10.	0.	131.73
331	-3.0771	2.8809	0.	124.63
332	-3.4922	3.0387	0.	124.59
333	-5.5705	-3.0991	0.	126.76
334	-2.7031	5.7505	0.	124.49
335	-3.1292	6.2956	0.	125.29
336	-6.0374	-2.6695	0.	127.3
337	-6.0478	-3.0988	0.	126.87
338	-3.1178	2.4145	0.	122.96
339	-2.1481	5.69	0.	124.74
340	-5.595	-2.6425	0.	127.46
341	-5.1025	-3.062	0.	126.62
342	2.3929	2.8802	0.	129.51
343	-2.3432	3.2863	0.	127.49
344	5.2523	-3.8354	0.	123.38
345	0.51028	-3.2667	0.	126.23
346	-5.5378	-3.5621	0.	125.99
347	-5.9945	2.2689	0.	126.17
348	-2.8102	5.3062	0.	123.99
349	4.9581e-002	2.2045	0.	123.92
350	-2.5055	-4.9691	0.	125.86
351	-3.6038	6.4195	0.	125.86
352	-3.3683	5.4107	0.	124.19
353	2.0518	-3.6729	0.	123.04
354	-2.6761	2.7929	0.	125.95
355	2.379	3.3053	0.	130.01
356	-2.2683	2.7699	0.	128.04
357	2.5748	-3.7128	0.	121.24
358	-3.6807	5.9759	0.	125.46
359	-2.9954	-4.4487	0.	126.26
360	-2.8631	4.366	0.	124.51
361	-6.2204	-1.8577	0.	127.31
362	-4.4816	-3.4239	0.	126.38
363	-5.0323	-3.5351	0.	126.09
364	-2.5057	-5.4788	0.	125.82
365	-2.5041	-5.9863	0.	125.37
366	1.5321	-3.6621	0.	124.42
367	0.97648	-3.2001	0.	125.65
368	-3.3751	4.9454	0.	123.92
369	5.894	-4.1157	0.	122.75
370	-1.8531	3.2544	0.	129.6
371	-5.5103	2.2595	0.	128.1
372	-3.4928	-4.4532	0.	127.3
373	6.7873	-4.4797	0.	123.71
374	2.4521	2.4404	0.	129.26
375	5.2682	-3.3468	0.	123.38
376	1.4925	-3.1724	0.	125.32
377	2.0248	-3.1744	0.	123.73
378	2.5597	-3.1972	0.	121.05
379	-1.585	5.6394	0.	125.64
380	-3.1452	1.9353	0.	120.25
381	-5.5109	-0.19961	0.	126.14
382	4.9768	2.5418	0.	118.42
383	5.0562	-4.2803	0.	123.75
384	-3.0787	6.7397	0.	125.63
385	-2.6742	2.3106	0.	125.24
386	-1.3259	2.1832	0.	131.63
387	4.6154	-4.273	0.	123.84
388	4.6869	-3.8132	0.	123.06
389	3.0983	-3.7543	0.	120.26
390	-4.0778	6.4986	0.	126.8
391	-3.9391	-3.455	0.	126.96
392	-2.3651	3.7996	0.	126.68
393	-2.2429	5.2447	0.	124.
394	1.927	2.8325	0.	130.04
395	2.7233e-002	2.7065	0.	123.21
396	0.49642	2.7349	0.	122.38
397	-6.0328	0.32656	0.	125.28
398	-6.0251	1.7995	0.	127.08
399	-3.5681	2.5635	0.	123.02
400	-5.6505	-2.1919	0.	128.07
401	-6.0365	-0.73628	0.	126.02
402	2.8538	3.0882	0.	126.87
403	-5.5158	-4.0353	0.	124.97
404	-3.9781	-3.955	0.	127.31
405	-3.0007	-4.9645	0.	126.37
406	-2.5018	-6.492	0.	125.03
407	-3.0013	-6.4888	0.	125.02
408	-2.0024	-6.4995	0.	125.32
409	2.0611	-4.1774	0.	123.1
410	-3.8966	5.0487	0.	124.05
411	-4.9745	2.7512	0.	128.29
412	-6.034	-3.5644	0.	126.31
413	-6.5261	-3.5459	0.	126.82
414	-6.5281	-3.0503	0.	127.01
415	-6.4969	-2.5206	0.	127.13
416	-6.6323	-2.0214	0.	126.92
417	-6.3763	-1.4154	0.	126.67
418	-6.4998	-0.98065	0.	125.91
419	-6.5381	-0.56161	0.	125.26
420	-6.5211	-0.11235	0.	124.89
421	-6.5275	0.37199	0.	124.95
422	-6.5336	0.86125	0.	125.4
423	-6.5291	1.3483	0.	125.84
424	-6.5161	1.8313	0.	125.79
425	-6.4886	2.3136	0.	125.01
426	-6.4451	2.7836	0.	123.31
427	0.2615	-2.35	0.	123.8
428	-2.0087	-4.9884	0.	126.28
429	-2.4979	-4.4615	0.	125.15
430	-1.5048	-4.5233	0.	127.14
431	-5.4557	2.7322	0.	127.03
432	4.4574	3.0593	0.	119.5
433	4.9673	3.0529	0.	120.63
434	2.4022	3.8047	0.	130.73
435	1.5414	-4.1491	0.	124.18
436	-0.48587	-4.1244	0.	129.02
437	-2.009	-5.49	0.	126.33
438	-2.0078	-5.9932	0.	125.83
439	-3.0023	-5.4749	0.	126.06
440	-4.4885	-3.9609	0.	126.53
441	-5.0029	-4.0065	0.	125.48
442	-6.5177	-4.0338	0.	126.7
443	3.4167	3.0664	0.	122.7
444	-5.7538	-1.7386	0.	128.13
445	-4.024	2.6914	0.	124.96
446	-6.0435	0.82371	0.	126.15
447	1.45	2.797	0.	128.18
448	-2.3508	4.2993	0.	125.36
449	-2.9753	-3.9447	0.	126.04
450	-4.113	6.0367	0.	126.53
451	4.1515	-3.799	0.	122.01
452	2.5866	-4.2332	0.	121.38
453	3.6228	-4.2566	0.	121.26
454	3.1094	-4.2801	0.	120.41
455	-2.2307	2.2495	0.	128.38
456	-0.40401	2.189	0.	127.27
457	-0.86399	2.1836	0.	130.33
458	-2.0508	6.138	0.	125.68
459	5.459	-4.2301	0.	123.18
460	5.4842	-4.6532	0.	122.91
461	-1.0259	5.5836	0.	128.36
462	-6.9847	2.3564	0.	125.18
463	-7.026	0.90266	0.	125.12
464	-6.9799	-1.0473	0.	125.63
465	-7.0473	-2.0695	0.	126.61
466	-7.0187	-2.5445	0.	126.88
467	-7.0178	-3.0353	0.	127.04
468	-7.014	-4.0239	0.	127.44
469	3.4687	4.0832	0.	116.67
470	4.9848	2.0277	0.	116.09
471	-5.0017	-0.18984	0.	128.77
472	-4.6888	-2.5436	0.	126.48
473	-3.171	1.4482	0.	116.96
474	2.4748	1.9651	0.	129.29
475	5.2928	-2.8805	0.	122.98
476	-2.5035	-6.9956	0.	125.13
477	-0.98506	-4.0858	0.	129.22
478	-2.477	-3.9511	0.	123.93
479	-0.44927	-3.6734	0.	129.98
480	0.86724	-2.7149	0.	125.44
481	-4.9214	3.2093	0.	128.91
482	3.0247	4.1207	0.	124.09
483	-1.0037	-4.5562	0.	128.87
484	0.50863	-4.6035	0.	122.88
485	6.9918	3.0104	0.	125.56
486	6.9929	2.5099	0.	126.79
487	-3.5005	-6.488	0.	125.34
488	2.9389	2.5188	0.	127.28
489	6.4871	3.5182	0.	122.67
490	-5.4698	-0.70253	0.	127.25
491	-5.0321	2.273	0.	129.15
492	-3.6106	2.079	0.	120.33
493	-5.5379	0.30499	0.	126.21
494	0.5528	1.7806	0.	120.31
495	-1.8646	3.7629	0.	128.8
496	-3.8324	-2.9667	0.	125.83
497	-4.5503	6.5375	0.	128.02
498	2.0475	-4.6713	0.	124.09
499	4.1272	-4.735	0.	124.31
500	-2.6849	1.8188	0.	124.15
501	-1.2949	1.6545	0.	133.29
502	-2.964	7.1667	0.	125.69
503	-1.9592	7.0534	0.	126.09
504	5.5315	-5.0897	0.	122.8
505	-1.4435	6.5459	0.	127.07
506	-1.4633	6.0821	0.	127.37
507	-0.36985	1.6883	0.	128.76
508	-0.83093	1.6574	0.	131.95
