Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	-3.	2.	0.	130.66
2	-3.	0.	0.	130.58
3	-2.	2.	0.	130.63
4	-2.	0.	0.	130.61
5	10.	10.	0.	125.
6	-10.	10.	0.	125.
7	10.	-10.	0.	125.2
8	-10.	-10.	0.	125.43
9	-3.	1.5	0.	139.39
10	-3.	1.	0.	139.75
11	-3.	0.5	0.	139.36
12	-2.5	2.	0.	106.38
13	-2.5	0.	0.	106.34
14	-2.	1.5	0.	139.36
15	-2.	1.	0.	139.73
16	-2.	0.5	0.	139.34
17	9.5	10.	0.	125.
18	9.	10.	0.	125.
19	8.5	10.	0.	125.01
20	8.	10.	0.	125.01
21	7.5	10.	0.	125.02
22	7.	10.	0.	125.03
23	6.5	10.	0.	125.04
24	6.	10.	0.	125.05
25	5.5	10.	0.	125.06
26	5.	10.	0.	125.06
27	4.5	10.	0.	125.06
28	4.	10.	0.	125.05
29	3.5	10.	0.	125.04
30	3.	10.	0.	125.02
31	2.5	10.	0.	124.99
32	2.	10.	0.	124.95
33	1.5	10.	0.	124.91
34	1.	10.	0.	124.86
35	0.5	10.	0.	124.81
36	-5.2042e-015	10.	0.	124.75
37	-0.5	10.	0.	124.7
38	-1.	10.	0.	124.65
39	-1.5	10.	0.	124.61
40	-2.	10.	0.	124.58
41	-2.5	10.	0.	124.57
42	-3.	10.	0.	124.58
43	-3.5	10.	0.	124.6
44	-4.	10.	0.	124.63
45	-4.5	10.	0.	124.67
46	-5.	10.	0.	124.72
47	-5.5	10.	0.	124.78
48	-6.	10.	0.	124.83
49	-6.5	10.	0.	124.87
50	-7.	10.	0.	124.91
51	-7.5	10.	0.	124.95
52	-8.	10.	0.	124.97
53	-8.5	10.	0.	124.99
54	-9.	10.	0.	125.
55	-9.5	10.	0.	125.
56	10.	9.5	0.	125.
57	10.	9.	0.	125.
58	10.	8.5	0.	124.99
59	10.	8.	0.	124.97
60	10.	7.5	0.	124.95
61	10.	7.	0.	124.93
62	10.	6.5	0.	124.91
63	10.	6.	0.	124.89
64	10.	5.5	0.	124.86
65	10.	5.	0.	124.84
66	10.	4.5	0.	124.82
67	10.	4.	0.	124.8
68	10.	3.5	0.	124.78
69	10.	3.	0.	124.77
70	10.	2.5	0.	124.76
71	10.	2.	0.	124.75
72	10.	1.5	0.	124.75
73	10.	1.	0.	124.76
74	10.	0.5	0.	124.77
75	10.	-5.2042e-015	0.	124.79
76	10.	-0.5	0.	124.81
77	10.	-1.	0.	124.83
78	10.	-1.5	0.	124.86
79	10.	-2.	0.	124.9
80	10.	-2.5	0.	124.93
81	10.	-3.	0.	124.96
82	10.	-3.5	0.	125.
83	10.	-4.	0.	125.03
84	10.	-4.5	0.	125.06
85	10.	-5.	0.	125.08
86	10.	-5.5	0.	125.11
87	10.	-6.	0.	125.13
88	10.	-6.5	0.	125.15
89	10.	-7.	0.	125.16
90	10.	-7.5	0.	125.17
91	10.	-8.	0.	125.18
92	10.	-8.5	0.	125.19
93	10.	-9.	0.	125.19
94	10.	-9.5	0.	125.2
95	-10.	9.5	0.	125.
96	-10.	9.	0.	125.
97	-10.	8.5	0.	125.02
98	-10.	8.	0.	125.05
99	-10.	7.5	0.	125.09
100	-10.	7.	0.	125.13
101	-10.	6.5	0.	125.16
102	-10.	6.	0.	125.18
103	-10.	5.5	0.	125.18
104	-10.	5.	0.	125.17
105	-10.	4.5	0.	125.13
106	-10.	4.	0.	125.06
107	-10.	3.5	0.	124.99
108	-10.	3.	0.	124.9
109	-10.	2.5	0.	124.82
110	-10.	2.	0.	124.75
111	-10.	1.5	0.	124.71
112	-10.	1.	0.	124.71
113	-10.	0.5	0.	124.75
114	-10.	-5.2042e-015	0.	124.83
115	-10.	-0.5	0.	124.93
116	-10.	-1.	0.	125.05
117	-10.	-1.5	0.	125.18
118	-10.	-2.	0.	125.3
119	-10.	-2.5	0.	125.4
120	-10.	-3.	0.	125.48
121	-10.	-3.5	0.	125.54
122	-10.	-4.	0.	125.57
123	-10.	-4.5	0.	125.59
124	-10.	-5.	0.	125.59
125	-10.	-5.5	0.	125.58
126	-10.	-6.	0.	125.56
127	-10.	-6.5	0.	125.54
128	-10.	-7.	0.	125.52
129	-10.	-7.5	0.	125.49
130	-10.	-8.	0.	125.47
131	-10.	-8.5	0.	125.45
132	-10.	-9.	0.	125.44
133	-10.	-9.5	0.	125.43
134	-9.5	-10.	0.	125.39
135	-9.	-10.	0.	125.34
136	-8.5	-10.	0.	125.29
137	-8.	-10.	0.	125.22
138	-7.5	-10.	0.	125.16
139	-7.	-10.	0.	125.09
140	-6.5	-10.	0.	125.02
141	-6.	-10.	0.	124.95
142	-5.5	-10.	0.	124.88
143	-5.	-10.	0.	124.82
144	-4.5	-10.	0.	124.76
145	-4.	-10.	0.	124.71
146	-3.5	-10.	0.	124.67
147	-3.	-10.	0.	124.65
148	-2.5	-10.	0.	124.63
149	-2.	-10.	0.	124.63
150	-1.5	-10.	0.	124.65
151	-1.	-10.	0.	124.67
152	-0.5	-10.	0.	124.7
153	5.2042e-015	-10.	0.	124.74
154	0.5	-10.	0.	124.78
155	1.	-10.	0.	124.83
156	1.5	-10.	0.	124.87
157	2.	-10.	0.	124.91
158	2.5	-10.	0.	124.95
159	3.	-10.	0.	124.99
160	3.5	-10.	0.	125.02
161	4.	-10.	0.	125.05
162	4.5	-10.	0.	125.07
163	5.	-10.	0.	125.08
164	5.5	-10.	0.	125.1
165	6.	-10.	0.	125.11
166	6.5	-10.	0.	125.12
167	7.	-10.	0.	125.12
168	7.5	-10.	0.	125.13
169	8.	-10.	0.	125.14
170	8.5	-10.	0.	125.15
171	9.	-10.	0.	125.16
172	9.5	-10.	0.	125.18
173	3.	-2.5	0.	125.43
174	2.5	-3.	0.	125.48
175	3.	-3.	0.	125.42
176	2.	-3.5	0.	125.45
177	3.5	1.	0.	125.08
178	3.	-2.	0.	125.42
179	3.5	3.5	0.	125.3
180	2.5	-2.5	0.	125.51
181	2.	-3.	0.	125.53
182	3.5	-1.5	0.	125.31
183	3.5	-2.5	0.	125.37
184	3.5	-3.5	0.	125.35
185	3.	-3.5	0.	125.39
186	2.5	-3.5	0.	125.43
187	1.5	-3.5	0.	125.45
188	3.5	1.5	0.	125.1
189	3.5	3.	0.	125.25
190	3.5	-1.	0.	125.26
191	3.5	0.5	0.	125.1
192	3.	3.5	0.	125.39
193	3.	-1.5	0.	125.39
194	3.	1.	0.	125.1
195	4.	3.5	0.	125.23
196	3.5	-4.	0.	125.32
197	2.5	-2.	0.	125.52
198	2.5	4.	0.	125.53
199	2.	-2.5	0.	125.6
200	1.5	-3.	0.	125.57
201	1.	-3.5	0.	125.41
202	3.5	2.5	0.	125.19
203	3.5	-0.5	0.	125.2
204	3.5	6.8337e-012	0.	125.14
205	3.	4.	0.	125.42
206	3.5	4.	0.	125.33
207	4.	3.	0.	125.19
208	4.	2.5	0.	125.15
209	4.	1.5	0.	125.08
210	4.	1.	0.	125.07
211	4.	0.5	0.	125.08
212	4.	-0.5	0.	125.16
213	4.	-1.	0.	125.2
214	4.	-1.5	0.	125.25
215	4.	-2.5	0.	125.31
216	4.	-3.	0.	125.31
217	4.	-3.5	0.	125.31
218	3.	-4.	0.	125.35
219	2.5	-4.	0.	125.37
220	2.	-4.	0.	125.37
221	1.5	-4.	0.	125.34
222	0.5	-4.	0.	125.16
223	3.	1.5	0.	125.12
224	3.	3.	0.	125.33
225	3.	-1.	0.	125.32
226	3.	0.5	0.	125.12
227	4.	4.	0.	125.26
228	4.	-4.	0.	125.29
229	2.5	3.5	0.	125.49
230	2.5	-1.5	0.	125.48
231	2.5	1.	0.	125.12
232	2.	4.	0.	125.65
233	2.	-2.	0.	125.63
234	9.9239e-011	-4.	0.	124.98
235	0.5	-3.5	0.	125.31
236	1.5	4.5	0.	125.72
237	1.	-3.	0.	125.57
238	3.	2.	0.	125.18
239	3.	2.5	0.	125.25
240	3.	8.2326e-012	0.	125.17
241	2.5	4.5	0.	125.52
242	3.	4.5	0.	125.43
243	3.5	4.5	0.	125.35
244	4.5	4.5	0.	125.21
245	4.5	3.5	0.	125.17
246	4.5	3.	0.	125.14
247	4.5	2.5	0.	125.11
248	4.5	1.5	0.	125.06
249	4.5	1.	0.	125.05
250	4.5	0.5	0.	125.06
251	4.5	-0.5	0.	125.12
252	4.5	-1.	0.	125.16
253	4.5	-1.5	0.	125.2
254	4.5	-2.5	0.	125.25
255	4.5	-3.	0.	125.27
256	4.5	-3.5	0.	125.27
257	4.5	-4.5	0.	125.24
258	3.5	-4.5	0.	125.29
259	3.	-4.5	0.	125.3
260	2.5	-4.5	0.	125.3
261	2.	-4.5	0.	125.28
262	1.5	-4.5	0.	125.24
263	0.5	-4.5	0.	125.05
264	-0.5	-4.5	0.	124.7
265	2.5	1.5	0.	125.15
266	2.5	3.	0.	125.42
267	2.5	-1.	0.	125.41
268	2.5	0.5	0.	125.15
269	-1.	-4.5	0.	124.48
270	-4.	-4.5	0.	124.5
271	-2.5	-4.5	0.	124.09
272	-4.5	-4.5	0.	124.72
273	2.	3.5	0.	125.63
274	2.	-1.5	0.	125.61
275	2.	1.	0.	125.15
276	-0.5	-4.	0.	124.74
277	-4.5	-4.	0.	124.76
278	5.	4.5	0.	125.16
279	4.5	-5.	0.	125.22
280	1.5	4.	0.	125.79
281	1.5	-2.	0.	125.75
282	0.5	5.	0.	125.59
283	1.	4.5	0.	125.8
284	1.	-2.5	0.	125.73
285	0.5	-3.	0.	125.5
286	2.5	2.	0.	125.23
287	2.5	2.5	0.	125.33
288	2.5	1.0244e-011	0.	125.22
289	-1.5	-4.5	0.	124.28
290	-3.	-4.5	0.	124.14
291	-5.	-4.5	0.	124.92
292	-5.	-4.	0.	125.01
293	1.	5.	0.	125.64
294	1.5	5.	0.	125.62
295	2.5	5.	0.	125.49
296	3.	5.	0.	125.41
297	3.5	5.	0.	125.34
298	4.5	5.	0.	125.22
299	5.	3.5	0.	125.13
300	5.	2.5	0.	125.08
301	5.	1.5	0.	125.04
302	5.	1.	0.	125.04
303	5.	-0.5	0.	125.1
304	5.	-1.	0.	125.13
305	5.	-1.5	0.	125.16
306	5.	-2.	0.	125.19
