Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	7.92	4.54	0.	153.49
2	8.17	3.54	0.	116.02
3	8.91	4.25	0.	163.86
4	5.14	-7.75	0.	110.37
5	6.02	-6.62	0.	167.74
6	4.6	-6.42	0.	166.32
7	7.27	-0.53	0.	151.48
8	8.28	-0.97	0.	164.02
9	8.16	0.13	0.	141.61
10	-2.72	1.82	0.	162.04
11	-1.48	0.38	0.	112.49
12	-0.85	2.18	0.	154.22
13	-2.38	8.78	0.	120.02
14	-2.63	7.71	0.	155.44
15	-1.58	8.03	0.	154.11
16	-1.42	-7.23	0.	149.78
17	-0.38	-7.67	0.	151.66
18	-0.51	-6.55	0.	131.85
19	-8.92	6.7	0.	173.72
20	-7.03	6.34	0.	171.52
21	-7.66	8.15	0.	116.89
22	-6.75	-5.97	0.	126.2
23	-7.08	-7.88	0.	154.1
24	-5.26	-7.21	0.	171.12
25	-6.57	1.6	0.	130.59
26	-6.44	2.93	0.	146.69
27	-7.65	2.38	0.	158.95
28	5.	-2.	0.	135.81
29	5.	-4.	0.	132.27
30	7.	-2.	0.	136.73
31	7.	-4.	0.	133.66
32	4.	4.	0.	135.77
33	4.	3.	0.	135.96
34	6.	4.	0.	134.6
35	6.	3.	0.	135.86
36	8.	8.	0.	132.73
37	8.	6.	0.	127.9
38	9.	8.	0.	133.36
39	9.	6.	0.	130.04
40	-1.	-4.	0.	125.01
41	-1.	-5.	0.	126.05
42	0.	-4.	0.	126.45
43	0.	-5.	0.	129.04
44	-1.	-1.	0.	128.99
45	-1.	-3.	0.	124.54
46	0.	-1.	0.	132.13
47	0.	-3.	0.	127.
48	-3.	6.	0.	136.12
49	-3.	4.	0.	135.87
50	-1.	6.	0.	134.12
51	-1.	4.	0.	130.25
52	-7.	5.	0.	135.12
53	-7.	4.	0.	124.74
54	-5.	5.	0.	136.06
55	-5.	4.	0.	141.86
56	-6.	8.	0.	134.7
57	-6.	6.	0.	133.4
58	-5.	8.	0.	132.96
59	-5.	6.	0.	133.5
60	-7.	-1.	0.	128.47
61	-7.	-3.	0.	128.7
62	-6.	-1.	0.	128.84
63	-6.	-3.	0.	128.54
64	10.	10.	0.	124.85
65	-10.	10.	0.	124.93
66	10.	-10.	0.	128.93
67	-10.	-10.	0.	132.59
68	8.045	4.04	0.	134.29
69	8.415	4.395	0.	91.921
70	8.54	3.895	0.	57.834
71	5.4333	-7.3733	0.	89.102
72	5.7267	-6.9967	0.	92.821
73	4.96	-7.3067	0.	120.33
74	4.78	-6.8633	0.	129.81
75	5.5467	-6.5533	0.	99.57
76	5.0733	-6.4867	0.	106.54
77	7.775	-0.75	0.	88.873
78	7.715	-0.2	0.	67.449
79	8.22	-0.42	0.	148.74
80	-2.41	1.46	0.	102.76
81	-2.1	1.1	0.	110.11
82	-1.79	0.74	0.	97.144
83	-2.2525	1.91	0.	100.97
84	-1.785	2.	0.	111.98
85	-1.3175	2.09	0.	106.44
86	-1.3225	0.83	0.	125.03
87	-1.165	1.28	0.	131.18
88	-1.0075	1.73	0.	131.19
89	-2.505	8.245	0.	136.45
90	-1.98	8.405	0.	62.302
91	-2.105	7.87	0.	89.4
92	-0.9	-7.45	0.	82.717
93	-0.965	-6.89	0.	62.867
94	-0.445	-7.11	0.	139.72
95	-8.4475	6.61	0.	110.19
96	-7.975	6.52	0.	122.03
97	-7.5025	6.43	0.	116.28
98	-8.605	7.0625	0.	100.29
99	-8.29	7.425	0.	112.2
100	-7.975	7.7875	0.	101.
101	-7.1875	6.7925	0.	131.63
102	-7.345	7.245	0.	136.83
103	-7.5025	7.6975	0.	129.92
104	-6.8325	-6.4475	0.	134.86
105	-6.915	-6.925	0.	139.68
106	-6.9975	-7.4025	0.	141.21
107	-6.3775	-6.28	0.	92.284
108	-6.005	-6.59	0.	103.15
109	-5.6325	-6.9	0.	83.796
110	-6.625	-7.7125	0.	103.85
111	-6.17	-7.545	0.	109.3
112	-5.715	-7.3775	0.	90.085
113	-6.5267	2.0433	0.	135.08
114	-6.4833	2.4867	0.	139.16
115	-6.93	1.86	0.	87.601
116	-7.29	2.12	0.	73.646
117	-6.8433	2.7467	0.	99.209
118	-7.2467	2.5633	0.	85.003
119	5.	-2.5	0.	143.76
120	5.	-3.	0.	144.37
121	5.	-3.5	0.	142.41
122	5.5	-2.	0.	114.22
123	6.	-2.	0.	120.07
124	6.5	-2.	0.	117.4
125	5.5	-4.	0.	110.95
126	6.	-4.	0.	115.76
127	6.5	-4.	0.	112.77
128	7.	-2.5	0.	141.98
129	7.	-3.	0.	143.11
130	7.	-3.5	0.	142.16
131	4.	3.5	0.	144.45
132	4.5	4.	0.	116.73
133	5.	4.	0.	121.82
134	5.5	4.	0.	116.54
135	4.5	3.	0.	117.56
136	5.	3.	0.	122.53
137	5.5	3.	0.	117.16
138	6.	3.5	0.	143.47
139	8.	7.5	0.	140.94
140	8.	7.	0.	140.75
141	8.	6.5	0.	139.45
142	8.5	8.	0.	108.24
143	8.5	6.	0.	103.86
144	9.	7.5	0.	143.18
145	9.	7.	0.	143.48
146	9.	6.5	0.	141.98
147	-1.	-4.5	0.	135.67
148	-0.5	-4.	0.	101.47
149	-0.5	-5.	0.	104.42
150	0.	-4.5	0.	138.21
151	-1.	-1.5	0.	135.71
152	-1.	-2.	0.	136.3
153	-1.	-2.5	0.	135.57
154	-0.5	-1.	0.	107.68
155	-0.5	-3.	0.	99.931
156	0.	-1.5	0.	140.03
157	0.	-2.	0.	139.33
158	0.	-2.5	0.	137.97
159	-3.	5.5	0.	146.27
160	-3.	5.	0.	146.95
161	-3.	4.5	0.	145.26
162	-2.5	6.	0.	110.74
163	-2.	6.	0.	113.46
164	-1.5	6.	0.	110.94
165	-2.5	4.	0.	111.62
166	-2.	4.	0.	112.89
167	-1.5	4.	0.	108.11
168	-1.	5.5	0.	142.19
169	-1.	5.	0.	142.56
170	-1.	4.5	0.	140.6
171	-7.	4.5	0.	137.3
172	-6.5	5.	0.	119.93
173	-6.	5.	0.	123.49
174	-5.5	5.	0.	115.3
175	-6.5	4.	0.	112.9
176	-6.	4.	0.	123.95
177	-5.5	4.	0.	122.43
178	-5.	4.5	0.	147.77
179	-6.	7.5	0.	141.83
180	-6.	7.	0.	138.91
181	-6.	6.5	0.	136.99
182	-5.5	8.	0.	107.81
183	-5.5	6.	0.	106.77
184	-5.	7.5	0.	142.71
185	-5.	7.	0.	144.18
186	-5.	6.5	0.	144.78
187	-7.	-1.5	0.	137.66
188	-7.	-2.	0.	138.25
189	-7.	-2.5	0.	137.88
190	-6.5	-1.	0.	104.34
191	-6.5	-3.	0.	104.26
192	-6.	-1.5	0.	138.19
193	-6.	-2.	0.	138.45
194	-6.	-2.5	0.	137.82
195	9.5	10.	0.	124.43
196	9.	10.	0.	122.99
197	8.5	10.	0.	122.23
198	8.	10.	0.	122.75
199	7.5	10.	0.	124.14
200	7.	10.	0.	125.5
201	6.5	10.	0.	126.32
202	6.	10.	0.	126.62
203	5.5	10.	0.	126.68
204	5.	10.	0.	126.67
205	4.5	10.	0.	126.67
206	4.	10.	0.	126.74
207	3.5	10.	0.	126.86
208	3.	10.	0.	127.02
209	2.5	10.	0.	127.2
210	2.	10.	0.	127.37
211	1.5	10.	0.	127.53
212	1.	10.	0.	127.67
213	0.5	10.	0.	127.82
214	-5.2042e-015	10.	0.	127.91
215	-0.5	10.	0.	127.61
216	-1.	10.	0.	125.96
217	-1.5	10.	0.	122.44
218	-2.	10.	0.	120.18
219	-2.5	10.	0.	121.6
220	-3.	10.	0.	124.87
221	-3.5	10.	0.	127.96
222	-4.	10.	0.	127.98
223	-4.5	10.	0.	126.49
224	-5.	10.	0.	124.6
225	-5.5	10.	0.	123.47
226	-6.	10.	0.	123.23
227	-6.5	10.	0.	123.2
228	-7.	10.	0.	122.48
229	-7.5	10.	0.	121.44
230	-8.	10.	0.	121.09
231	-8.5	10.	0.	121.93
232	-9.	10.	0.	123.43
233	-9.5	10.	0.	124.67
234	10.	9.5	0.	126.11
235	10.	9.	0.	130.01
236	10.	8.5	0.	132.82
237	10.	8.	0.	132.01
238	10.	7.5	0.	130.42
239	10.	7.	0.	131.77
240	10.	6.5	0.	133.02
241	10.	6.	0.	137.37
242	10.	5.5	0.	141.15
243	10.	5.	0.	136.98
244	10.	4.5	0.	126.59
245	10.	4.	0.	121.02
246	10.	3.5	0.	127.93
247	10.	3.	0.	132.52
248	10.	2.5	0.	133.29
249	10.	2.	0.	133.25
250	10.	1.5	0.	133.62
