Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	-7.	9.	0.	137.41
2	-7.	8.	0.	136.86
3	-6.	9.	0.	133.84
4	-6.	8.	0.	133.45
5	-3.	-5.	0.	134.57
6	-3.	-6.	0.	138.64
7	-1.	-5.	0.	135.42
8	-1.	-6.	0.	135.46
9	-4.	7.	0.	135.63
10	-4.	5.	0.	133.29
11	-3.	7.	0.	132.12
12	-3.	5.	0.	129.98
13	0.	1.	0.	133.08
14	0.	-1.	0.	132.6
15	1.	1.	0.	133.62
16	1.	-1.	0.	132.61
17	-8.	-7.	0.	136.87
18	-8.	-9.	0.	134.39
19	-6.	-7.	0.	137.22
20	-6.	-9.	0.	136.05
21	3.	7.	0.	135.63
22	3.	6.	0.	136.53
23	5.	7.	0.	137.78
24	5.	6.	0.	137.31
25	-6.	7.	0.	132.7
26	-6.	5.	0.	132.88
27	-5.	7.	0.	136.63
28	-5.	5.	0.	138.09
29	6.	6.	0.	135.05
30	6.	5.	0.	136.97
31	7.	6.	0.	134.07
32	7.	5.	0.	134.37
33	-4.	3.	0.	133.32
34	-4.	2.	0.	132.98
35	-2.	3.	0.	136.32
36	-2.	2.	0.	136.85
37	-1.	9.	0.	135.76
38	-1.	7.	0.	132.98
39	0.	9.	0.	136.78
40	0.	7.	0.	131.65
41	7.	-4.	0.	135.68
42	7.	-5.	0.	135.28
43	9.	-4.	0.	136.15
44	9.	-5.	0.	136.15
45	-5.	-7.	0.	135.56
46	-5.	-9.	0.	135.77
47	-4.	-7.	0.	135.84
48	-4.	-9.	0.	130.01
49	10.	10.	0.	125.
50	-10.	10.	0.	125.04
51	10.	-10.	0.	123.14
52	-10.	-10.	0.	139.07
53	-7.	8.5	0.	146.01
54	-6.5	9.	0.	113.98
55	-6.5	8.	0.	115.04
56	-6.	8.5	0.	141.92
57	-3.	-5.5	0.	144.94
58	-2.5	-5.	0.	117.91
59	-2.	-5.	0.	122.82
60	-1.5	-5.	0.	117.34
61	-2.5	-6.	0.	118.91
62	-2.	-6.	0.	123.47
63	-1.5	-6.	0.	117.71
64	-1.	-5.5	0.	143.82
65	-4.	6.5	0.	143.96
66	-4.	6.	0.	144.69
67	-4.	5.5	0.	142.97
68	-3.5	7.	0.	108.07
69	-3.5	5.	0.	106.96
70	-3.	6.5	0.	141.52
71	-3.	6.	0.	141.52
72	-3.	5.5	0.	140.24
73	0.	0.5	0.	142.42
74	0.	0.	0.	142.41
75	0.	-0.5	0.	141.55
76	0.5	1.	0.	108.68
77	0.5	-1.	0.	108.43
78	1.	0.5	0.	142.
79	1.	0.	0.	142.33
80	1.	-0.5	0.	141.84
81	-8.	-7.5	0.	145.87
82	-8.	-8.	0.	146.82
83	-8.	-8.5	0.	145.19
84	-7.5	-7.	0.	114.01
85	-7.	-7.	0.	118.09
86	-6.5	-7.	0.	113.98
87	-7.5	-9.	0.	112.3
88	-7.	-9.	0.	115.68
89	-6.5	-9.	0.	112.43
90	-6.	-7.5	0.	145.22
91	-6.	-8.	0.	146.94
92	-6.	-8.5	0.	144.7
93	3.	6.5	0.	144.59
94	3.5	7.	0.	117.88
95	4.	7.	0.	123.54
96	4.5	7.	0.	118.9
97	3.5	6.	0.	117.7
98	4.	6.	0.	123.07
99	4.5	6.	0.	118.12
100	5.	6.5	0.	147.91
101	-6.	6.5	0.	140.28
102	-6.	6.	0.	141.47
103	-6.	5.5	0.	141.79
104	-5.5	7.	0.	111.32
105	-5.5	5.	0.	110.54
106	-5.	6.5	0.	144.38
107	-5.	6.	0.	145.38
108	-5.	5.5	0.	144.64
109	6.	5.5	0.	147.42
110	6.5	6.	0.	111.28
111	6.5	5.	0.	113.18
112	7.	5.5	0.	143.67
113	-4.	2.5	0.	141.46
114	-3.5	3.	0.	115.41
115	-3.	3.	0.	121.54
116	-2.5	3.	0.	118.04
117	-3.5	2.	0.	115.89
118	-3.	2.	0.	121.6
119	-2.5	2.	0.	117.35
120	-2.	2.5	0.	145.31
121	-1.	8.5	0.	143.99
122	-1.	8.	0.	143.87
123	-1.	7.5	0.	142.74
124	-0.5	9.	0.	112.16
125	-0.5	7.	0.	107.5
126	0.	8.5	0.	143.8
127	0.	8.	0.	143.16
128	0.	7.5	0.	141.77
129	7.	-4.5	0.	143.94
130	7.5	-4.	0.	117.34
131	8.	-4.	0.	122.76
132	8.5	-4.	0.	118.06
133	7.5	-5.	0.	117.32
134	8.	-5.	0.	122.65
135	8.5	-5.	0.	117.9
136	9.	-4.5	0.	146.1
137	-5.	-7.5	0.	143.
138	-5.	-8.	0.	143.74
139	-5.	-8.5	0.	142.65
140	-4.5	-7.	0.	109.77
141	-4.5	-9.	0.	107.91
142	-4.	-7.5	0.	142.8
143	-4.	-8.	0.	141.62
144	-4.	-8.5	0.	140.47
145	9.5	10.	0.	125.01
146	9.	10.	0.	125.04
147	8.5	10.	0.	125.08
148	8.	10.	0.	125.07
149	7.5	10.	0.	125.03
150	7.	10.	0.	124.93
151	6.5	10.	0.	124.74
152	6.	10.	0.	124.42
153	5.5	10.	0.	123.97
154	5.	10.	0.	123.5
155	4.5	10.	0.	123.2
156	4.	10.	0.	123.31
157	3.5	10.	0.	123.94
158	3.	10.	0.	125.03
159	2.5	10.	0.	126.39
160	2.	10.	0.	127.8
161	1.5	10.	0.	128.98
162	1.	10.	0.	129.65
163	0.5	10.	0.	127.69
164	-5.2042e-015	10.	0.	122.05
165	-0.5	10.	0.	119.45
166	-1.	10.	0.	121.4
167	-1.5	10.	0.	126.3
168	-2.	10.	0.	127.69
169	-2.5	10.	0.	126.6
170	-3.	10.	0.	125.39
171	-3.5	10.	0.	124.51
172	-4.	10.	0.	124.22
173	-4.5	10.	0.	124.43
174	-5.	10.	0.	124.98
175	-5.5	10.	0.	123.89
176	-6.	10.	0.	120.16
177	-6.5	10.	0.	118.95
178	-7.	10.	0.	121.6
179	-7.5	10.	0.	126.46
180	-8.	10.	0.	127.75
181	-8.5	10.	0.	126.83
182	-9.	10.	0.	125.9
183	-9.5	10.	0.	125.2
184	10.	9.5	0.	124.98
185	10.	9.	0.	124.9
186	10.	8.5	0.	124.76
187	10.	8.	0.	124.54
188	10.	7.5	0.	124.19
189	10.	7.	0.	123.7
190	10.	6.5	0.	123.15
191	10.	6.	0.	122.78
192	10.	5.5	0.	122.84
193	10.	5.	0.	123.42
194	10.	4.5	0.	124.3
195	10.	4.	0.	125.14
196	10.	3.5	0.	125.71
197	10.	3.	0.	125.93
198	10.	2.5	0.	125.89
199	10.	2.	0.	125.69
200	10.	1.5	0.	125.43
201	10.	1.	0.	125.19
202	10.	0.5	0.	125.02
203	10.	-5.2042e-015	0.	124.96
204	10.	-0.5	0.	125.1
205	10.	-1.	0.	125.51
206	10.	-1.5	0.	126.33
207	10.	-2.	0.	127.74
208	10.	-2.5	0.	129.84
209	10.	-3.	0.	132.22
210	10.	-3.5	0.	131.91
211	10.	-4.	0.	126.65
212	10.	-4.5	0.	121.9
213	10.	-5.	0.	126.41
214	10.	-5.5	0.	131.5
215	10.	-6.	0.	131.71
216	10.	-6.5	0.	129.21
217	10.	-7.	0.	126.96
218	10.	-7.5	0.	125.38
219	10.	-8.	0.	124.37
220	10.	-8.5	0.	123.74
221	10.	-9.	0.	123.38
222	10.	-9.5	0.	123.2
223	-10.	9.5	0.	124.65
224	-10.	9.	0.	123.55
225	-10.	8.5	0.	122.66
226	-10.	8.	0.	122.37
227	-10.	7.5	0.	122.55
228	-10.	7.	0.	122.89
229	-10.	6.5	0.	123.22
230	-10.	6.	0.	123.56
231	-10.	5.5	0.	123.97
232	-10.	5.	0.	124.49
233	-10.	4.5	0.	125.06
234	-10.	4.	0.	125.59
235	-10.	3.5	0.	126.02
236	-10.	3.	0.	126.31
237	-10.	2.5	0.	126.5
238	-10.	2.	0.	126.62
239	-10.	1.5	0.	126.72
240	-10.	1.	0.	126.81
241	-10.	0.5	0.	126.93
242	-10.	-5.2042e-015	0.	127.06
243	-10.	-0.5	0.	127.21
244	-10.	-1.	0.	127.38
245	-10.	-1.5	0.	127.6
246	-10.	-2.	0.	127.87
247	-10.	-2.5	0.	128.23
248	-10.	-3.	0.	128.72
249	-10.	-3.5	0.	129.38
250	-10.	-4.	0.	130.24
251	-10.	-4.5	0.	131.28
252	-10.	-5.	0.	132.38
253	-10.	-5.5	0.	133.24
254	-10.	-6.	0.	133.33
255	-10.	-6.5	0.	132.21
256	-10.	-7.	0.	130.26
257	-10.	-7.5	0.	128.7
258	-10.	-8.	0.	128.81
259	-10.	-8.5	0.	130.92
260	-10.	-9.	0.	134.44
261	-10.	-9.5	0.	137.74
262	-9.5	-10.	0.	136.74
263	-9.	-10.	0.	136.84
264	-8.5	-10.	0.	133.82
265	-8.	-10.	0.	123.63
266	-7.5	-10.	0.	113.28
267	-7.	-10.	0.	109.88
268	-6.5	-10.	0.	114.77
269	-6.	-10.	0.	125.91
270	-5.5	-10.	0.	132.77
271	-5.	-10.	0.	124.44
272	-4.5	-10.	0.	115.8
273	-4.	-10.	0.	119.62
274	-3.5	-10.	0.	127.98
275	-3.	-10.	0.	129.9
276	-2.5	-10.	0.	128.41
277	-2.	-10.	0.	126.87
278	-1.5	-10.	0.	125.88
279	-1.	-10.	0.	125.51
280	-0.5	-10.	0.	125.6
281	5.2042e-015	-10.	0.	125.92
282	0.5	-10.	0.	126.28
283	1.	-10.	0.	126.58
284	1.5	-10.	0.	126.78
285	2.	-10.	0.	126.88
286	2.5	-10.	0.	126.91
287	3.	-10.	0.	126.86
288	3.5	-10.	0.	126.75
289	4.	-10.	0.	126.58
290	4.5	-10.	0.	126.33
291	5.	-10.	0.	126.
292	5.5	-10.	0.	125.59
293	6.	-10.	0.	125.12
294	6.5	-10.	0.	124.64
295	7.	-10.	0.	124.2
296	7.5	-10.	0.	123.86
297	8.	-10.	0.	123.66
298	8.5	-10.	0.	123.58
299	9.	-10.	0.	123.54
300	9.5	-10.	0.	123.44
301	5.	-3.5173e-011	0.	125.82
302	5.	-0.5	0.	126.18
303	3.	-4.5	0.	126.37
304	5.	0.5	0.	125.58
305	4.5	-3.8713e-011	0.	126.19
306	5.5	-0.5	0.	125.74
307	5.	-1.	0.	126.64
308	5.5	1.	0.	125.05
309	-5.	-2.	0.	123.88
310	3.	-4.	0.	126.8
311	3.	-5.	0.	126.13
312	5.	1.5	0.	125.36
313	5.5	0.5	0.	125.2
314	5.5	-2.5788e-011	0.	125.42
315	-5.5	-1.5	0.	124.21
316	-5.5	-2.5	0.	124.02
317	3.5	-4.5	0.	126.44
318	-5.	-1.5	0.	123.8
319	4.5	-0.5	0.	126.55
320	4.5	0.5	0.	125.96
321	2.5	-5.5	0.	125.88
322	5.5	-1.	0.	126.18
323	5.	-1.5	0.	127.17
324	5.5	1.5	0.	124.95
325	-4.5	-2.	0.	123.59
326	4.5	2.	0.	125.78
327	3.5	-6.	0.	126.36
328	-5.5	-1.	0.	124.41
329	4.	-2.5	0.	128.06
330	4.	-3.6374e-011	0.	126.54
331	-5.	-2.5	0.	124.05
332	4.	2.5	0.	126.12
333	4.5	-2.	0.	127.84
334	3.5	-3.	0.	127.88
335	3.	-3.5	0.	127.36
336	-5.5	-3.	0.	123.91
337	2.5	-4.5	0.	126.24
338	3.5	-3.5	0.	127.35
339	3.5	-4.	0.	126.82
340	3.5	-5.5	0.	126.25
341	-4.5	-1.5	0.	123.29
342	-4.	-1.5	0.	122.73
343	4.5	-1.	0.	127.01
344	4.5	1.5	0.	125.81
345	3.	-6.	0.	126.16
346	2.5	-6.	0.	125.99
347	-6.	-3.5	0.	123.24
348	5.5	-1.5	0.	126.75
349	3.5	3.	0.	126.18
350	6.	1.	0.	124.73
351	6.	-1.8407e-011	0.	125.
352	6.	-1.	0.	125.56
353	-6.	-2.5	0.	124.02
354	-6.	-1.5	0.	124.53
355	-6.	-1.	0.	124.8
356	-6.	-0.5	0.	125.11
357	-3.5	-1.5	0.	122.3
358	-4.	-2.	0.	123.2
359	2.	-5.5	0.	125.7
360	5.	2.	0.	125.32
361	4.	-3.	0.	127.78
362	4.	-4.5	0.	126.44
363	4.	-6.	0.	126.6
364	-5.	-1.	0.	123.86
365	-3.5	-1.	0.	121.73
366	4.	-2.	0.	128.07
367	4.	-0.5	0.	126.9
368	4.	2.	0.	126.29
369	-4.5	-2.5	0.	124.
370	2.	-6.	0.	125.86
371	4.5	2.5	0.	125.72
372	4.5	-2.5	0.	127.97
373	-5.5	-0.5	0.	124.75
374	-3.	-0.5	0.	120.86
375	3.5	-2.5	0.	128.29
376	2.	-4.	0.	126.44
377	2.5	-3.5	0.	127.23
378	3.5	-3.6262e-011	0.	126.92
379	3.5	2.5	0.	126.66
380	-5.5	-3.5	0.	123.69
381	-6.	-4.	0.	122.68
382	-6.5	-4.5	0.	121.5
383	-5.	-3.	0.	124.23
384	1.	4.	0.	126.53
385	4.	3.	0.	125.77
386	5.	-2.	0.	127.67
387	6.	-1.5	0.	126.07
388	4.5	-6.5	0.	127.01
389	-6.	1.0872e-006	0.	125.45
390	3.	-3.	0.	127.99
391	3.	3.	0.	126.77
392	6.5	2.	0.	124.33
393	-3.5	-2.	0.	122.8
394	2.	-4.5	0.	126.06
395	5.5	2.	0.	124.88
396	6.	2.	0.	124.51
397	4.	-3.5	0.	127.3
398	4.	-4.	0.	126.79
399	4.	-5.5	0.	126.43
400	-4.5	-1.	0.	123.13
401	-4.	-1.	0.	122.33
402	-3.	-1.	0.	121.64
403	-3.	-1.5	0.	122.22
404	4.	-1.5	0.	127.81
405	4.	-1.	0.	127.37
406	4.	1.5	0.	126.33
407	4.	-6.5	0.	126.73
408	3.5	-6.5	0.	126.51
409	2.5	-6.5	0.	126.23
410	6.5	1.	0.	124.49
411	6.5	-1.2541e-011	0.	124.58
412	6.5	-1.	0.	124.78
413	-6.5	-3.	0.	123.68
414	-6.5	-2.5	0.	124.14
415	-6.5	-1.5	0.	124.81
416	-6.5	-1.	0.	125.09
417	-6.5	-0.49999	0.	125.35
418	-6.4999	0.50002	0.	125.67
419	0.5	4.	0.	126.07
420	-2.5	-2.5	0.	122.5
421	-4.	-2.5	0.	123.76
422	1.5	-5.5	0.	125.54
423	3.5	3.5	0.	125.46
424	5.	2.5	0.	125.34
425	4.5	-3.	0.	127.79
426	4.5	-4.5	0.	126.4
427	4.5	-6.	0.	126.92
428	-5.	-0.50001	0.	124.12
429	-3.5	-0.5	0.	121.07
430	-2.5	-0.5	0.	121.62
431	-2.5	-2.	0.	122.79
432	3.5	-2.	0.	128.43
433	3.5	-0.5	0.	127.29
434	1.5	-4.	0.	126.23
435	2.	-3.5	0.	126.87
436	2.	3.5	0.	127.08
437	3.5	0.5	0.	126.8
438	3.5	2.	0.	126.92
439	-7.	-4.5	0.	121.54
440	-5.5	-4.	0.	123.32
441	-6.	-4.5	0.	122.1
442	-5.	-3.5	0.	124.34
443	-4.5	-3.	0.	124.51
444	-2.	-3.	0.	121.77
445	1.5	4.	0.	127.24
446	4.5	3.	0.	125.64
447	5.	-2.5	0.	128.02
448	6.5	-1.5	0.	125.04
449	5.5	-2.	0.	127.42
450	5.5	-7.	0.	126.99
451	5.	-6.5	0.	127.35
452	-5.5	-7.4991e-006	0.	125.23
453	-3.	-1.2755e-006	0.	119.87
454	-5.9999	0.5	0.	125.7
455	3.	-2.5	0.	128.56
456	2.5	3.	0.	127.22
457	3.	-2.9144e-011	0.	127.41
458	3.	2.5	0.	127.3
459	-2.5	-4.7028e-007	0.	120.93
460	6.5	2.5	0.	124.13
461	7.	2.	0.	124.41
462	-6.4983	2.5001	0.	124.95
463	0.5	3.5	0.	125.28
464	-3.	-2.5	0.	122.75
465	-3.5	-2.5	0.	123.29
466	1.5	-4.5	0.	125.95
467	1.5	-6.5	0.	126.29
468	1.5	-6.	0.	125.81
469	3.	3.5	0.	126.25
470	6.	2.5	0.	124.36
471	4.5	-3.5	0.	127.32
472	4.5	-4.	0.	126.75
473	4.5	-5.5	0.	126.67
474	-4.5	-0.50001	0.	123.15
475	-4.	-0.5	0.	122.
476	-6.4989	2.0001	0.	125.
477	-6.4994	1.5001	0.	125.3
478	-2.5	-1.5	0.	122.68
479	3.5	-1.	0.	127.79
480	1.	-3.5	0.	125.9
481	1.5	-3.5	0.	126.34
482	1.5	3.5	0.	126.51
483	1.	3.5	0.	125.68
484	3.5	1.5	0.	126.96
485	5.	-7.	0.	127.06
486	4.5	-7.	0.	126.95
487	4.	-7.	0.	126.79
488	3.5	-7.	0.	126.65
489	2.5	-7.	0.	126.49
490	1.5	-7.	0.	126.73
491	7.	1.	0.	124.38
492	7.	-8.8491e-012	0.	124.23
493	7.	-1.	0.	123.95
494	-7.	-3.5	0.	123.32
495	-7.	-2.5	0.	124.43
496	-7.	-2.	0.	124.81
497	-7.	-1.5	0.	125.12
498	-7.	-0.49999	0.	125.57
499	-6.9999	0.50005	0.	125.75
500	-6.9997	1.0001	0.	125.68
501	-6.9993	1.5001	0.	125.56
502	-6.9982	2.5002	0.	125.72
503	-7.	-5.	0.	120.25
504	-5.5	-4.5	0.	122.87
505	-5.	-4.	0.	124.21
506	-2.5	-3.	0.	121.86
507	-4.	-3.	0.	124.5
508	-1.5	-3.	0.	122.74
509	1.	-4.	0.	126.27
510	1.	-5.5	0.	125.47
511	-6.5	-5.	0.	120.57
512	2.	4.	0.	127.61
513	3.5	4.	0.	124.42
514	5.	3.	0.	125.49
515	5.	-3.	0.	128.02
516	7.	-1.5	0.	123.8
517	6.	-2.	0.	126.82
518	6.	-7.	0.	126.48
519	5.	-4.5	0.	126.35
520	5.	-6.	0.	127.41
521	-5.	-1.2158e-005	0.	124.66
522	-3.5	-3.9975e-006	0.	120.29
523	-5.9997	1.	0.	125.7
524	-2.	-0.5	0.	123.21
525	-2.	-2.	0.	123.6
526	3.	-2.	0.	128.91
527	3.	-0.5	0.	127.79
528	0.5	-3.	0.	124.42
529	2.	-3.	0.	127.42
530	2.	3.	0.	127.06
531	3.	0.5	0.	127.35
532	3.	2.	0.	127.68
533	3.7106e-007	4.	0.	126.35
534	-2.	-1.8836e-007	0.	123.16
535	-0.5	5.	0.	124.45
536	-4.5	-3.5	0.	125.08
537	0.5	-3.5	0.	125.9
538	1.5	4.5	0.	128.09
539	1.	5.	0.	127.42
540	6.5	3.	0.	123.72
541	-6.9978	3.0002	0.	126.35
542	7.	2.5	0.	124.35
543	5.5	-2.5	0.	128.12
544	5.5	-6.5	0.	127.63
545	-5.4999	0.49999	0.	125.79
546	-0.5	4.5	0.	126.43
547	-1.5	-2.5	0.	123.93
548	2.5	-2.5	0.	128.71
549	0.5	3.	0.	123.9
550	2.5	2.5	0.	127.8
551	1.	-7.	0.	127.14
552	4.5	3.5	0.	125.48
553	4.	4.	0.	123.98
554	-2.	-3.5	0.	120.21
555	-7.	-5.5	0.	118.45
556	-3.	0.5	0.	118.55
557	2.5	-1.5435e-011	0.	128.27
558	0.5	5.	0.	125.95
559	-5.	-5.	0.	123.03
560	-3.	-3.	0.	122.82
561	-3.5	-3.	0.	123.91
562	-1.	-3.	0.	124.12
563	1.	-4.5	0.	126.11
564	1.	-6.5	0.	126.64
565	1.	-6.	0.	125.91
566	-6.	-5.	0.	121.79
567	2.5	4.	0.	127.12
568	3.	4.	0.	125.8
569	6.	3.	0.	124.14
570	5.	-4.	0.	126.8
571	7.	-2.	0.	123.72
572	6.5	-2.	0.	125.57
573	7.	-7.	0.	123.41
574	5.	-5.5	0.	127.09
575	-4.5	-1.1936e-005	0.	123.49
576	-4.	-8.7105e-006	0.	121.8
577	-5.999	2.	0.	124.6
578	-5.9994	1.5	0.	125.27
579	-0.5	-3.	0.	124.86
580	1.0327e-010	-3.	0.	124.63
581	-2.	-1.	0.	123.55
582	-2.	-1.5	0.	123.79
583	3.	-1.	0.	128.38
584	1.	-3.	0.	125.09
585	1.5	-3.	0.	126.38
586	1.5	3.	0.	126.06
587	1.	3.	0.	124.63
588	3.	1.5	0.	127.76
589	4.0983e-007	3.5	0.	125.87
590	-1.5	-6.9299e-008	0.	125.9
591	-1.	-2.5828e-008	0.	129.12
592	2.	-2.5775e-012	0.	130.17
593	-3.	1.	0.	116.89
594	-7.	-6.	0.	115.89
595	-2.	-4.	0.	118.35
596	4.5	4.	0.	124.98
597	-2.	-7.	0.	118.62
598	-2.5	0.5	0.	120.21
599	4.	4.5	0.	122.02
600	7.5	-7.	0.	121.62
601	7.5	-7.5	0.	122.38
602	7.	-7.5	0.	123.51
603	6.	-7.5	0.	125.83
604	5.5	-7.5	0.	126.45
605	5.	-7.5	0.	126.73
606	4.5	-7.5	0.	126.81
607	4.	-7.5	0.	126.78
608	3.5	-7.5	0.	126.73
609	3.	-7.5	0.	126.7
610	2.5	-7.5	0.	126.7
611	2.	-7.5	0.	126.78
612	1.5	-7.5	0.	126.96
613	1.	-7.5	0.	127.24
614	0.5	-7.5	0.	127.53
615	-2.	-7.5	0.	120.32
616	-2.5	-7.5	0.	122.16
617	2.5	2.	0.	128.47
618	2.5	0.5	0.	128.25
619	0.5	2.5	0.	121.95
620	2.	2.5	0.	127.68
621	2.	-2.5	0.	128.3
622	2.5	-0.5	0.	128.62
623	2.5	-2.	0.	129.43
624	-1.5	-2.	0.	124.97
625	-1.5	-0.5	0.	125.41
626	0.5	-2.5	0.	122.33
627	-1.	-2.5	0.	124.94
628	-0.5	4.	0.	127.6
629	3.4527e-007	3.	0.	124.64
630	-5.4998	0.99998	0.	126.12
631	-5.4987	2.5	0.	123.85
632	-3.5	0.49999	0.	119.36
633	-4.9999	0.49998	0.	125.59
634	5.5	-6.	0.	128.09
635	7.5	-6.5	0.	120.68
636	6.	-6.5	0.	127.52
637	6.	-2.5	0.	127.9
638	7.5	2.5	0.	124.84
639	7.5	2.	0.	124.66
640	7.5	1.5	0.	124.53
641	7.5	1.	0.	124.4
642	7.5	0.5	0.	124.25
643	7.5	-5.4863e-012	0.	124.04
644	7.5	-1.	0.	123.31
645	7.5	-1.5	0.	122.73
646	7.5	-2.	0.	121.97
647	7.5	-2.5	0.	121.01
648	5.5	-4.5	0.	126.47
649	5.5	-3.	0.	128.53
650	-7.5	-5.5	0.	120.21
651	-7.5	-5.	0.	121.52
652	-7.5	-4.5	0.	122.53
653	-7.5	-3.5	0.	123.97
654	-7.5	-3.	0.	124.5
655	-7.5	-2.5	0.	124.91
656	-7.5	-2.	0.	125.24
657	-7.5	-1.5	0.	125.49
658	-7.5	-0.99999	0.	125.68
659	-7.5	-0.49998	0.	125.82
660	-7.4999	3.7175e-005	0.	125.9
661	-7.4998	0.50007	0.	125.92
662	-7.4997	1.0001	0.	125.89
663	-7.4993	1.5002	0.	125.87
664	-7.4989	2.0002	0.	125.95
665	-7.4985	2.5002	0.	126.25
666	-7.4981	3.0001	0.	126.83
667	-7.4981	3.5001	0.	127.65
668	-7.4982	4.	0.	128.45
669	-7.4999	6.	0.	127.19
670	-7.4996	5.5	0.	127.51
671	-6.9978	3.5001	0.	127.47
672	-6.4978	3.0002	0.	125.36
673	5.	3.5	0.	125.97
674	6.5	3.5	0.	122.84
675	7.	3.	0.	124.2
676	1.5	5.	0.	128.78
677	3.5	4.5	0.	122.98
678	2.	4.5	0.	128.62
679	-6.5	-5.5	0.	119.57
680	4.1968e-011	-7.5	0.	127.48
681	-1.5	-7.5	0.	121.2
682	0.5	-7.	0.	127.83
683	0.5	-4.	0.	126.81
684	0.5	-5.5	0.	125.66
685	-1.5	-3.5	0.	121.51
686	7.633e-011	-3.5	0.	126.2
687	-4.	-3.5	0.	125.54
688	-2.5	-3.5	0.	120.9
689	-4.5	-5.5	0.	122.04
690	-4.5	-4.	0.	125.42
691	-0.99999	4.5	0.	127.62
692	-0.50001	5.5	0.	121.83
693	-4.1038e-006	5.5	0.	123.06
694	-1.5	5.5	0.	126.12
695	-1.	5.5	0.	123.4
696	-4.5	-4.5	0.	125.01
697	-4.5	-5.	0.	123.62
698	-3.5	-3.5	0.	124.93
699	-0.5	-3.5	0.	125.79
700	-1.	-3.5	0.	123.96
701	0.5	-4.5	0.	126.84
702	0.5	-6.	0.	126.33
703	-0.5	-7.5	0.	126.31
704	-5.	-5.5	0.	122.8
