Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	7.05	0.91	0.	170.19
2	8.94	1.36	0.	175.51
3	7.6	2.77	0.	119.81
4	4.48	1.72	0.	151.79
5	5.75	1.22	0.	146.17
6	5.55	2.57	0.	132.55
7	0.29	-7.77	0.	154.57
8	1.36	-8.38	0.	135.14
9	1.35	-7.15	0.	142.56
10	-1.51	6.22	0.	163.9
11	-0.44	6.48	0.	170.72
12	-1.21	7.27	0.	114.52
13	-7.14	-0.11	0.	153.09
14	-5.76	-0.75	0.	145.42
15	-5.89	0.76	0.	135.68
16	-6.26	-3.15	0.	107.38
17	-5.6	-1.85	0.	165.05
18	-7.06	-1.93	0.	168.79
19	4.	0.	0.	139.46
20	4.	-1.	0.	138.02
21	6.	0.	0.	139.37
22	6.	-1.	0.	135.82
23	0.	3.	0.	135.08
24	0.	1.	0.	134.11
25	2.	3.	0.	136.92
26	2.	1.	0.	136.58
27	-6.	9.	0.	135.45
28	-6.	7.	0.	131.81
29	-5.	9.	0.	136.2
30	-5.	7.	0.	131.45
31	10.	10.	0.	125.
32	-10.	10.	0.	125.02
33	10.	-10.	0.	125.52
34	-10.	-10.	0.	125.74
35	7.5225	1.0225	0.	113.73
36	7.995	1.135	0.	119.48
37	8.4675	1.2475	0.	111.53
38	7.1875	1.375	0.	138.37
39	7.325	1.84	0.	136.79
40	7.4625	2.305	0.	131.36
41	8.605	1.7125	0.	92.313
42	8.27	2.065	0.	109.53
43	7.935	2.4175	0.	94.082
44	4.9033	1.5533	0.	91.734
45	5.3267	1.3867	0.	96.79
46	4.8367	2.0033	0.	76.91
47	5.1933	2.2867	0.	87.38
48	5.6837	1.6675	0.	141.28
49	5.6171	2.1169	0.	139.61
50	0.64667	-7.9733	0.	82.026
51	1.0033	-8.1767	0.	88.152
52	0.64337	-7.5633	0.	72.874
53	0.99668	-7.3567	0.	92.766
54	1.3567	-7.97	0.	142.4
55	1.3533	-7.56	0.	142.43
56	-0.975	6.35	0.	100.46
57	-1.36	6.745	0.	131.59
58	-0.825	6.875	0.	62.473
59	-6.68	-0.32333	0.	83.595
60	-6.22	-0.53667	0.	92.181
61	-6.7233	0.18	0.	76.242
62	-6.3067	0.47	0.	88.753
63	-5.8033	-0.24667	0.	140.82
64	-5.8467	0.25667	0.	139.15
65	-6.04	-2.7167	0.	110.97
66	-5.82	-2.2833	0.	119.81
67	-6.5267	-2.7433	0.	96.517
68	-6.7933	-2.3367	0.	105.21
69	-6.0867	-1.8767	0.	105.3
70	-6.5733	-1.9033	0.	99.124
71	4.	-0.5	0.	147.39
72	4.5	0.	0.	118.35
73	5.	0.	0.	118.87
74	5.5	0.	0.	115.93
75	4.5	-1.	0.	118.26
76	5.	-1.	0.	122.78
77	5.5	-1.	0.	117.9
78	6.	-0.5	0.	147.01
79	0.	2.5	0.	143.53
80	0.	2.	0.	144.59
81	0.	1.5	0.	143.26
82	0.5	3.	0.	113.99
83	1.	3.	0.	118.85
84	1.5	3.	0.	114.71
85	0.5	1.	0.	112.86
86	1.	1.	0.	117.41
87	1.5	1.	0.	113.41
88	2.	2.5	0.	145.07
89	2.	2.	0.	145.62
90	2.	1.5	0.	145.02
91	-6.	8.5	0.	142.91
92	-6.	8.	0.	142.42
93	-6.	7.5	0.	141.3
94	-5.5	9.	0.	111.62
95	-5.5	7.	0.	107.38
96	-5.	8.5	0.	143.15
97	-5.	8.	0.	142.56
98	-5.	7.5	0.	141.38
99	9.5	10.	0.	125.
100	9.	10.	0.	124.98
101	8.5	10.	0.	124.93
102	8.	10.	0.	124.86
103	7.5	10.	0.	124.79
104	7.	10.	0.	124.73
105	6.5	10.	0.	124.7
106	6.	10.	0.	124.69
107	5.5	10.	0.	124.7
108	5.	10.	0.	124.74
109	4.5	10.	0.	124.8
110	4.	10.	0.	124.88
111	3.5	10.	0.	124.98
112	3.	10.	0.	125.08
113	2.5	10.	0.	125.19
114	2.	10.	0.	125.25
115	1.5	10.	0.	125.21
116	1.	10.	0.	124.99
117	0.5	10.	0.	124.56
118	-5.2042e-015	10.	0.	123.99
119	-0.5	10.	0.	123.54
120	-1.	10.	0.	123.53
121	-1.5	10.	0.	124.1
122	-2.	10.	0.	125.15
123	-2.5	10.	0.	126.38
124	-3.	10.	0.	127.56
125	-3.5	10.	0.	128.46
126	-4.	10.	0.	128.91
127	-4.5	10.	0.	126.77
128	-5.	10.	0.	121.19
129	-5.5	10.	0.	118.79
130	-6.	10.	0.	120.8
131	-6.5	10.	0.	125.96
132	-7.	10.	0.	127.85
133	-7.5	10.	0.	127.38
134	-8.	10.	0.	126.67
135	-8.5	10.	0.	125.98
136	-9.	10.	0.	125.43
137	-9.5	10.	0.	125.08
138	10.	9.5	0.	124.99
139	10.	9.	0.	125.04
140	10.	8.5	0.	125.15
141	10.	8.	0.	125.34
142	10.	7.5	0.	125.59
143	10.	7.	0.	125.93
144	10.	6.5	0.	126.38
145	10.	6.	0.	126.97
146	10.	5.5	0.	127.78
147	10.	5.	0.	128.87
148	10.	4.5	0.	130.25
149	10.	4.	0.	131.78
150	10.	3.5	0.	132.89
151	10.	3.	0.	132.64
152	10.	2.5	0.	129.24
153	10.	2.	0.	122.5
154	10.	1.5	0.	118.36
155	10.	1.	0.	125.96
156	10.	0.5	0.	134.28
157	10.	-5.2042e-015	0.	135.42
158	10.	-0.5	0.	133.25
159	10.	-1.	0.	131.18
160	10.	-1.5	0.	129.77
161	10.	-2.	0.	128.98
162	10.	-2.5	0.	128.56
163	10.	-3.	0.	128.29
164	10.	-3.5	0.	128.06
165	10.	-4.	0.	127.81
166	10.	-4.5	0.	127.52
167	10.	-5.	0.	127.22
168	10.	-5.5	0.	126.91
169	10.	-6.	0.	126.62
170	10.	-6.5	0.	126.36
171	10.	-7.	0.	126.13
172	10.	-7.5	0.	125.94
173	10.	-8.	0.	125.78
174	10.	-8.5	0.	125.67
175	10.	-9.	0.	125.58
176	10.	-9.5	0.	125.54
177	-10.	9.5	0.	124.87
178	-10.	9.	0.	124.26
