Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
181	7.	10.	0.	123.74
182	6.5	10.	0.	127.97
183	6.	10.	0.	124.51
184	5.5	10.	0.	119.38
185	5.	10.	0.	116.89
186	4.5	10.	0.	119.34
187	4.	10.	0.	124.56
188	3.5	10.	0.	130.4
189	3.	10.	0.	131.77
190	2.5	10.	0.	130.47
191	2.	10.	0.	129.
192	1.5	10.	0.	127.56
193	1.	10.	0.	126.27
194	0.5	10.	0.	125.11
195	-5.2042e-015	10.	0.	124.14
196	-0.5	10.	0.	123.45
197	-1.	10.	0.	123.09
198	-1.5	10.	0.	123.09
199	-2.	10.	0.	123.39
200	-2.5	10.	0.	123.89
201	-3.	10.	0.	124.51
202	-3.5	10.	0.	125.17
203	-4.	10.	0.	125.89
204	-4.5	10.	0.	126.65
205	-5.	10.	0.	127.38
206	-5.5	10.	0.	126.09
207	-6.	10.	0.	121.58
208	-6.5	10.	0.	119.53
209	-7.	10.	0.	121.52
210	-7.5	10.	0.	125.96
211	-8.	10.	0.	127.21
212	-8.5	10.	0.	126.45
213	-9.	10.	0.	125.72
214	-9.5	10.	0.	125.17
215	10.	9.5	0.	123.87
216	10.	9.	0.	121.32
217	10.	8.5	0.	119.74
218	10.	8.	0.	120.01
219	10.	7.5	0.	122.03
220	10.	7.	0.	125.17
221	10.	6.5	0.	128.08
222	10.	6.	0.	129.63
223	10.	5.5	0.	129.57
224	10.	5.	0.	128.49
225	10.	4.5	0.	127.29
226	10.	4.	0.	126.83
227	10.	3.5	0.	127.61
228	10.	3.	0.	129.52
229	10.	2.5	0.	131.82
230	10.	2.	0.	133.48
231	10.	1.5	0.	133.11
232	10.	1.	0.	130.18
233	10.	0.5	0.	124.66
234	10.	-5.2042e-015	0.	123.08
235	10.	-0.5	0.	128.44
236	10.	-1.	0.	134.24
237	10.	-1.5	0.	135.58
238	10.	-2.	0.	134.41
239	10.	-2.5	0.	132.6
240	10.	-3.	0.	130.91
241	10.	-3.5	0.	129.49
242	10.	-4.	0.	128.25
243	10.	-4.5	0.	127.07
244	10.	-5.	0.	125.94
245	10.	-5.5	0.	124.96
246	10.	-6.	0.	124.33
247	10.	-6.5	0.	124.2
248	10.	-7.	0.	124.59
249	10.	-7.5	0.	125.39
250	10.	-8.	0.	126.38
251	10.	-8.5	0.	127.33
252	10.	-9.	0.	128.08
253	10.	-9.5	0.	128.56
254	-10.	9.5	0.	124.7
255	-10.	9.	0.	123.9
256	-10.	8.5	0.	123.5
257	-10.	8.	0.	123.84
258	-10.	7.5	0.	124.74
259	-10.	7.	0.	125.85
260	-10.	6.5	0.	126.87
261	-10.	6.	0.	127.68
262	-10.	5.5	0.	128.26
263	-10.	5.	0.	128.58
264	-10.	4.5	0.	128.57
265	-10.	4.	0.	128.15
266	-10.	3.5	0.	127.41
267	-10.	3.	0.	126.64
268	-10.	2.5	0.	126.32
269	-10.	2.	0.	126.88
270	-10.	1.5	0.	128.5
271	-10.	1.	0.	130.84
272	-10.	0.5	0.	133.03
273	-10.	-5.2042e-015	0.	133.92
274	-10.	-0.5	0.	133.03
275	-10.	-1.	0.	131.44
276	-10.	-1.5	0.	131.15
277	-10.	-2.	0.	131.6
278	-10.	-2.5	0.	130.98
279	-10.	-3.	0.	129.71
280	-10.	-3.5	0.	129.6
281	-10.	-4.	0.	131.03
282	-10.	-4.5	0.	132.74
283	-10.	-5.	0.	133.7
284	-10.	-5.5	0.	133.53
285	-10.	-6.	0.	132.39
286	-10.	-6.5	0.	130.68
287	-10.	-7.	0.	128.95
288	-10.	-7.5	0.	127.81
289	-10.	-8.	0.	127.69
290	-10.	-8.5	0.	128.53
291	-10.	-9.	0.	129.81
292	-10.	-9.5	0.	130.88
293	-9.5	-10.	0.	130.32
294	-9.	-10.	0.	130.27
295	-8.5	-10.	0.	130.15
296	-8.	-10.	0.	128.9
297	-7.5	-10.	0.	125.34
298	-7.	-10.	0.	120.05
299	-6.5	-10.	0.	116.67
300	-6.	-10.	0.	118.36
301	-5.5	-10.	0.	123.69
302	-5.	-10.	0.	128.54
303	-4.5	-10.	0.	130.67
304	-4.	-10.	0.	130.9
305	-3.5	-10.	0.	130.37
306	-3.	-10.	0.	129.68
307	-2.5	-10.	0.	128.79
308	-2.	-10.	0.	126.89
309	-1.5	-10.	0.	122.59
310	-1.	-10.	0.	115.84
311	-0.5	-10.	0.	110.97
312	5.2042e-015	-10.	0.	114.39
313	0.5	-10.	0.	122.98
314	1.	-10.	0.	129.75
315	1.5	-10.	0.	132.
316	2.	-10.	0.	131.94
317	2.5	-10.	0.	131.24
318	3.	-10.	0.	130.12
319	3.5	-10.	0.	128.5
320	4.	-10.	0.	126.36
321	4.5	-10.	0.	123.97
322	5.	-10.	0.	122.01
323	5.5	-10.	0.	121.3
324	6.	-10.	0.	122.12
325	6.5	-10.	0.	123.85
326	7.	-10.	0.	125.63
327	7.5	-10.	0.	126.87
328	8.	-10.	0.	127.5
329	8.5	-10.	0.	127.72
330	9.	-10.	0.	127.8
331	9.5	-10.	0.	128.03
332	4.8257	-3.0728	0.	125.56
333	4.1997	-2.6327	0.	127.88
334	3.653	-2.4234	0.	129.07
335	3.4689	-2.7703	0.	129.14
336	3.0083	-2.7296	0.	129.56
337	3.7839	-2.9704	0.	128.48
338	3.3766	-3.1262	0.	129.14
339	2.9434	-3.1425	0.	129.48
340	3.1195	-2.3205	0.	129.73
341	2.519	-2.6933	0.	129.34
342	3.7391	-1.9741	0.	129.05
343	4.2624	-2.0618	0.	128.19
344	4.7755	-2.5762	0.	126.81
345	5.3457	-3.4903	0.	122.97
346	5.3262	-3.0181	0.	124.59
347	-1.1645	-0.44081	0.	131.75
348	4.8807	-3.5545	0.	124.07
349	4.4828	0.43702	0.	125.26
350	2.9581	-3.571	0.	129.53
351	4.3398	-3.1756	0.	126.81
352	3.8881	-3.362	0.	128.02
353	3.429	-3.5051	0.	129.07
354	5.8187	-2.9869	0.	123.94
355	4.9875	0.41756	0.	124.37
356	5.3448	-3.9493	0.	121.15
357	-3.9144	-4.996	0.	129.6
358	5.307	-2.5364	0.	126.09
359	4.7883	-2.0674	0.	127.58
360	2.1021	-5.1649	0.	128.6
361	2.0051	5.0155	0.	128.31
362	2.5062	5.0298	0.	128.86
363	2.0166	-2.6494	0.	128.37
364	3.2105	-1.8877	0.	129.91
365	2.527	4.5304	0.	128.06
366	3.1201	3.5161	0.	128.69
367	1.9298	-5.6693	0.	128.71
368	4.3102	-1.5427	0.	127.95
369	4.4409	-5.3266e-002	0.	125.13
370	3.0041	-4.0172	0.	129.73
371	4.4219	-3.6677	0.	125.78
372	5.8119	-3.4646	0.	122.66
373	2.5655	-4.5527	0.	129.53
374	-6.4998	5.4997	0.	120.24
375	-5.9996	4.9994	0.	118.93
376	3.9396	-2.8389e-002	0.	125.88
377	3.7963	-1.4923	0.	128.72
378	3.0669	2.9757	0.	130.42
379	4.5147	0.92409	0.	126.43
380	3.6046	3.3108	0.	129.07
381	-4.3855	-5.4638	0.	130.16
382	-4.3878	-4.995	0.	129.75
383	-4.3895	-4.5371	0.	129.56
384	2.3522	-7.1321	0.	128.63
385	3.5552	2.8827	0.	130.72
386	3.5467	2.4169	0.	131.78
387	3.8471	-1.0056	0.	127.88
388	3.8946	-0.51696	0.	126.73
389	4.0094	0.94636	0.	127.27
390	4.0303	1.4299	0.	129.2
391	-4.4999	5.4992	0.	125.6
392	-4.9998	5.4992	0.	123.43
393	-4.5471	-4.0569	0.	129.45
394	6.2795	-3.4507	0.	122.93
395	3.4913	-3.9334	0.	129.24
396	4.3971	-0.54531	0.	125.93
397	4.3537	-1.0402	0.	127.09
398	2.2419	-6.6459	0.	128.67
399	2.1569	-6.1652	0.	128.77
400	0.46617	-2.4804	0.	124.65
401	-4.5	5.9996	0.	126.14
402	3.0693	4.0542	0.	127.82
403	3.032	4.5583	0.	128.18
404	2.553	4.0245	0.	127.95
405	2.5701	3.5149	0.	128.61
406	-4.8646	-4.9716	0.	129.54
407	2.6879	-1.828	0.	130.24
408	3.0497	2.4725	0.	132.12
409	-2.8564	1.4838	0.	125.2
410	-6.4997	4.9997	0.	119.52
411	1.5028	-2.5904	0.	126.93
412	2.5552	3.0049	0.	129.91
413	3.0072	5.0525	0.	129.3
414	2.4958	5.526	0.	130.09
415	2.6552	-5.0443	0.	129.58
416	5.306	-2.0466	0.	127.39
417	5.5685	0.89949	0.	124.57
418	6.064	0.72834	0.	124.64
419	-4.5	6.4998	0.	126.97
420	-6.9999	5.4999	0.	121.67
421	-5.9993	4.4993	0.	117.17
422	-3.4383	-4.9983	0.	129.64
423	1.5267	-5.0942	0.	128.25
424	1.5061	5.0083	0.	128.26
425	5.1697	-4.4328	0.	119.32
426	5.4856	0.39272	0.	123.82
427	-5.1095	-3.9094	0.	129.67
428	-4.3762	-5.9357	0.	130.68
429	4.0419	1.9063	0.	130.95
430	4.0401	3.2504	0.	129.41
431	-0.9676	2.5604	0.	119.32
432	3.2785	-1.4301	0.	129.83
433	2.0849	-2.207	0.	128.1
434	3.5401	1.9405	0.	131.65
435	3.4389	1.2059e-003	0.	126.5
436	3.4798	0.48783	0.	126.46
437	3.645	3.6994	0.	127.67
438	-4.9999	5.9996	0.	124.35
439	-6.4999	5.9998	0.	120.51
440	-5.475	-0.88655	0.	122.57
441	-5.0656	-1.3926	0.	127.36
442	-5.4994	4.9989	0.	120.29
443	-3.4998	4.9981	0.	129.48
444	-3.9997	4.9979	0.	127.89
445	-3.8387	-6.8743	0.	129.83
446	-3.9084	-5.4722	0.	130.14
447	1.9813	-3.1074	0.	128.93
448	2.0495	-4.5998	0.	128.69
449	-3.9325	-4.5196	0.	129.33
450	-3.8107	-3.1388	0.	130.76
451	2.0211	4.5153	0.	127.75
452	-1.4299	2.0803	0.	121.38
453	-3.4419	1.9465	0.	129.49
454	-2.9283	1.9849	0.	126.74
455	1.998	5.5144	0.	129.23
456	-3.9999	5.499	0.	127.43
457	-4.	6.9999	0.	128.13
458	5.7729	-3.9514	0.	121.16
459	7.1834	-3.9199	0.	125.35
460	2.8552	-7.1095	0.	128.56
461	2.3948	-5.6302	0.	128.67
462	3.0715	-4.4792	0.	130.21
463	4.5129	-4.1423	0.	124.74
464	5.8154	-2.5079	0.	125.38
465	4.8204	-1.5591	0.	127.68
466	-4.4217	-3.4972	0.	129.37
467	1.8629	-7.1189	0.	129.28
468	6.2977	-2.9692	0.	123.32
469	6.7645	-2.9552	0.	122.62
470	4.5314	1.4087	0.	128.32
471	1.7972	-6.6393	0.	129.97
472	1.7817	-6.1608	0.	129.59
473	-4.6101	-1.4165	0.	128.91
474	-4.6768	-1.9001	0.	130.63
475	-0.52077	-2.5567	0.	121.63
476	4.8585	-1.059	0.	126.86
477	6.305	-2.4864	0.	124.07
478	6.7763	-2.4658	0.	122.11
479	3.5662	-4.3844	0.	129.84
480	2.5583	-6.102	0.	128.09
481	2.6992	-6.6006	0.	127.85
482	7.6354	-4.4175	0.	127.42
483	6.7137	-3.9208	0.	124.31
484	6.243	-3.9322	0.	122.61
485	1.9965	7.0055	0.	129.27
486	-4.	5.9995	0.	127.73
487	1.9949	6.5087	0.	130.23
488	-2.4223	2.0297	0.	124.06
489	-1.9237	2.0628	0.	122.03
490	2.0365	4.0115	0.	127.72
491	-3.916	-3.574	0.	129.89
492	-3.9701	-4.0457	0.	129.44
493	1.9821	-3.5843	0.	129.16
494	-3.8973	-5.9453	0.	130.74
495	-3.8747	-6.4118	0.	130.77
496	-4.4994	4.9979	0.	125.78
497	-4.9992	4.9982	0.	122.97
498	-5.0208	-0.91309	0.	125.61
499	-4.5586	-0.93353	0.	127.76
500	-5.4998	5.9996	0.	122.42
501	3.5369	4.6013	0.	127.94
502	3.5847	4.1275	0.	127.31
503	3.5089	0.97395	0.	127.95
504	3.5291	1.458	0.	130.1
505	1.0275	-2.0651	0.	122.54
506	1.5623	-2.1422	0.	125.15
507	3.3375	-0.95674	0.	129.06
508	4.0395	2.8227	0.	131.03
509	4.0437	2.3725	0.	131.76
510	-5.8187	-4.1408	0.	129.43
511	-4.3259	-6.8617	0.	129.79
512	-4.3554	-6.4003	0.	130.79
513	-5.6379	-3.7708	0.	130.66
514	5.9698	0.34174	0.	125.26
515	0.24089	-0.84561	0.	123.09
516	-5.3441	-4.9517	0.	128.45
517	-2.3583	1.5452	0.	121.98
518	-6.9999	5.9999	0.	121.71
519	4.0658	-7.3071	0.	130.59
520	5.2097	-4.9693	0.	115.99
521	4.9831	6.0856	0.	119.14
522	-2.9998	4.9989	0.	131.69
523	-1.0001	7.	0.	115.27
524	-0.984	3.0398	0.	115.96
525	1.0052	5.0043	0.	129.75
526	-1.0075	-3.022	0.	115.18
527	1.0044	-5.0471	0.	129.
528	-5.9994	3.9994	0.	114.76
529	-3.9613	1.9607	0.	132.63
530	-5.4858	-1.3368	0.	125.21
531	6.9557	-6.6465	0.	128.16
532	-3.5	7.4999	0.	127.68
533	-1.0001	7.5	0.	118.05
534	1.4986	7.5019	0.	127.42
535	1.9979	7.5036	0.	127.63
536	-4.	7.5	0.	127.32
537	-4.5	6.9999	0.	127.55
538	4.8818	-7.6239	0.	123.44
539	4.2996	-7.7094	0.	128.2
540	3.5754	-7.4877	0.	130.71
541	3.0374	-7.6426	0.	129.67
542	2.4564	-7.6085	0.	128.84
543	1.9357	-7.5959	0.	128.39
544	1.4383	-7.586	0.	128.22
545	1.4525	-5.5935	0.	128.96
546	7.4161	-6.6457	0.	126.3
547	7.4139	-7.5337	0.	128.28
548	5.8654	1.2629	0.	124.67
549	6.2709	1.0985	0.	125.54
550	1.3706	-7.0956	0.	130.67
551	-4.2433	-2.398	0.	131.9
552	-3.7468	-2.7349	0.	132.06
553	5.4399	-9.1847e-002	0.	124.15
554	5.8127	-2.0243	0.	127.18
555	3.1647	-4.9495	0.	130.87
556	7.4581	-6.256	0.	125.99
557	7.1669	-4.3976	0.	127.46
558	2.4974	7.5059	0.	128.57
559	2.994	5.5432	0.	130.91
560	-3.	7.5	0.	127.64
561	-1.5	7.5	0.	119.6
562	-3.5	6.9999	0.	128.99
563	1.4975	7.0033	0.	129.08
564	1.4995	5.5076	0.	129.03
565	-0.50014	7.5001	0.	119.37
566	0.99903	7.501	0.	127.1
567	-1.4601	2.5551	0.	119.97
568	-2.963	2.491	0.	128.84
569	2.0329	3.0021	0.	128.37
570	-0.48275	2.5709	0.	120.8
571	1.5159	4.5069	0.	127.83
572	1.5086	2.9851	0.	126.38
573	-1.5155	-2.6223	0.	117.95
574	-3.4468	-4.5248	0.	129.31
575	-3.3545	-3.1555	0.	130.27
576	1.5281	-4.5784	0.	128.32
577	0.98809	-2.5298	0.	125.65
578	-3.3517	-6.8655	0.	130.44
579	-3.431	-5.4721	0.	130.34
580	-6.4996	4.4997	0.	118.39
581	-3.4682	2.4709	0.	130.72
582	-5.4989	4.4984	0.	119.07
583	-3.4992	4.4966	0.	130.72
584	-3.9988	4.4958	0.	129.43
585	-5.4843	-0.42181	0.	121.44
586	-3.3997	1.3895	0.	129.55
587	-4.0373	-0.47107	0.	130.6
588	-6.9998	4.9999	0.	121.64
589	-7.4999	5.	0.	124.15
590	-7.4999	5.4999	0.	123.67
591	-7.4999	5.9999	0.	123.7
592	-5.	6.4997	0.	125.65
593	-6.4999	6.4999	0.	120.13
594	4.4841	5.6091	0.	126.35
595	4.1939	3.6952	0.	127.18
596	4.0034	5.1134	0.	129.02
597	3.0431	1.9802	0.	132.82
598	2.983	0.51661	0.	126.86
599	0.9327	2.4256	0.	121.05
600	2.5435	2.5005	0.	131.79
601	2.1652	-1.7675	0.	128.82
602	0.56705	-1.511	0.	119.55
603	2.9394	3.3547e-002	0.	127.17
604	2.7623	-1.3772	0.	130.82
605	-0.9401	2.0839	0.	122.48
606	0.47552	2.1753	0.	121.04
607	4.5462	1.887	0.	130.39
608	4.4525	3.2496	0.	129.99
609	-5.3486	-5.4442	0.	127.53
610	-4.8587	-5.9224	0.	130.17
611	7.7918	3.533	0.	123.55
612	7.7193	3.0965	0.	124.85
613	8.191	3.5135	0.	123.7
614	-4.8131	-6.8417	0.	130.59
615	-4.8416	-6.3849	0.	130.8
616	-2.2637	1.0607	0.	119.38
617	-5.8241	-4.9923	0.	125.82
618	4.547	2.3558	0.	131.8
619	-1.3344	0.73754	0.	122.23
620	-0.45736	2.0906	0.	124.01
621	2.8291	-0.91507	0.	130.71
622	1.1071	-1.6183	0.	118.88
623	1.6389	-1.7006	0.	124.07
624	2.0257	2.4996	0.	129.14
625	3.0158	1.0032	0.	128.73
626	3.0341	1.4906	0.	131.68
627	4.0384	4.6384	0.	128.01
628	4.0991	4.1664	0.	126.15
629	4.9807	5.6281	0.	123.25
630	-5.9999	6.4998	0.	121.23
631	-5.4999	6.4998	0.	123.65
632	-7.5	6.4999	0.	124.25
633	-6.9999	6.4999	0.	121.64
634	-3.5388	0.90344	0.	132.23
635	-5.0065	-0.4369	0.	125.48
636	-4.5262	-0.4546	0.	128.9
637	-4.4985	4.4961	0.	127.03
638	-4.9986	4.4973	0.	123.11
639	-3.4846	2.9831	0.	132.3
640	-6.9998	4.4999	0.	121.84
641	-7.4999	4.5	0.	125.29
642	-3.4192	-5.9414	0.	131.05
643	-3.3953	-6.4039	0.	131.38
644	-3.4432e-002	-2.488	0.	123.6
645	1.505	-4.0633	0.	128.8
646	1.4842	-3.5559	0.	129.22
647	-3.4157	-3.6021	0.	129.91
648	-3.4503	-4.0582	0.	129.37
649	-1.9473	-2.6778	0.	116.8
650	-2.3851	-2.6783	0.	120.07
651	1.5229	4.0043	0.	127.69
652	-5.2774e-003	2.5836	0.	122.53
653	0.45897	2.5902	0.	123.01
654	-1.9578	2.5413	0.	122.87
655	-3.4974	3.9939	0.	132.31
656	-3.4931	3.4899	0.	133.21
657	-3.1267e-004	7.5002	0.	122.61
658	1.4965	6.5049	0.	130.05
659	-3.5	5.9995	0.	129.26
660	-2.	7.5	0.	123.05
661	-2.5	7.5	0.	126.18
662	3.4917	5.5644	0.	130.69
663	3.9892	5.5866	0.	128.97
664	2.4952	7.0099	0.	130.27
665	2.4929	6.5151	0.	131.4
666	6.6883	-4.3967	0.	125.98
667	7.5418	-5.8355	0.	126.44
668	2.9919	-6.0132	0.	128.05
669	3.1502	-6.5094	0.	127.13
670	4.1462	-4.7331	0.	128.32
671	3.6582	-4.8476	0.	131.13
672	6.3107	-2.0025	0.	125.56
673	6.7821	-1.9741	0.	121.93
674	5.3981	-0.57546	0.	125.5
675	5.3595	-1.063	0.	127.57
676	8.0187	1.6994	0.	122.31
677	8.062	2.1243	0.	122.28
678	7.6456	2.6462	0.	123.66
679	-4.8015	-2.9074	0.	129.14
680	-4.7338	-2.3987	0.	131.04
681	1.2947e-002	-1.3788	0.	123.33
682	-0.3217	-0.90854	0.	125.34
683	-1.026	-2.4857	0.	121.16
684	-3.3055	-2.7179	0.	130.85
685	-2.846	-2.6982	0.	126.12
686	-4.1453	-1.4186	0.	129.8
687	5.9642	5.1862	0.	111.57
688	6.4752	5.6269	0.	119.19
689	2.4925	0.54118	0.	127.21
690	-5.4931	4.8337e-002	0.	120.11
691	-2.9517	-5.4655	0.	131.05
692	-0.49129	3.0467	0.	117.97
693	-2.9994	4.4984	0.	131.92
694	1.0002	5.5038	0.	129.76
695	-1.5001	7.	0.	117.77
696	2.9975	7.5087	0.	130.62
697	-3.608	-0.94635	0.	128.1
698	-7.935	-5.8289	0.	125.51
699	-7.9412	-6.3842	0.	127.32
700	-7.954	-6.8944	0.	128.03
701	5.4751	1.3832	0.	125.5
702	6.0108	1.6271	0.	123.9
703	6.9753	5.6049	0.	123.57
704	7.4753	5.5717	0.	126.34
705	8.2026	3.9711	0.	123.48
706	7.4219	-8.0152	0.	128.67
707	1.3701	-6.0958	0.	130.52
708	3.8768	-7.9809	0.	129.84
709	3.4053	-8.0778	0.	130.05
710	1.9732	-8.0766	0.	128.26
711	1.0096	-8.087	0.	125.5
712	8.1226	-2.9455	0.	123.3
713	8.0867	-4.9332	0.	127.39
714	8.0597	-5.4262	0.	126.86
715	7.8979	-6.4656	0.	125.61
716	-8.	6.	0.	125.4
717	-8.	6.5	0.	125.98
718	-4.5	8.	0.	126.01
719	-3.5	8.	0.	126.22
720	-3.	8.	0.	126.01
721	-0.50008	8.0001	0.	120.92
722	-1.7323e-004	8.0001	0.	122.71
723	0.99948	8.0006	0.	125.59
724	2.4987	8.0036	0.	126.97
725	2.9989	8.005	0.	129.73
726	-2.7769	-7.2739	0.	128.38
727	7.9759	5.5326	0.	127.99
728	-7.3805	-5.8998	0.	121.48
729	-3.5363	-0.48689	0.	131.66
730	-5.963	-0.42403	0.	119.75
731	-5.9864	4.5529e-002	0.	117.61
732	-0.90531	1.6102	0.	125.15
733	-1.0061	-0.13067	0.	129.7
734	2.2439	-1.3196	0.	131.46
735	2.5424	2.0046	0.	134.63
736	-6.3738	-0.91615	0.	118.73
737	-5.8738	-1.3315	0.	121.92
738	6.4589	5.1706	0.	113.35
739	7.9471	5.0289	0.	130.19
740	-5.	6.9999	0.	127.27
741	-6.5	6.9999	0.	118.35
742	-8.	7.	0.	127.15
743	-3.9581	1.4541	0.	132.66
744	-4.0101	7.3544e-004	0.	134.03
745	-5.4988	3.9984	0.	117.56
746	-3.9971	3.9926	0.	131.92
747	-7.9999	4.0002	0.	129.06
