Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
1	-5.36	7.25	0.	146.11
2	-4.23	8.12	0.	168.07
3	-5.54	8.67	0.	158.1
4	8.11	5.6	0.	161.82
5	6.88	5.23	0.	179.11
6	7.82	4.34	0.	122.18
7	-1.52	4.88	0.	112.9
8	-0.87	5.96	0.	177.67
9	-2.14	5.98	0.	181.63
10	-1.55	0.25	0.	121.17
11	-2.78	-0.97	0.	170.09
12	-1.11	-1.43	0.	183.17
13	3.86	0.43	0.	111.54
14	2.91	-1.14	0.	170.73
15	4.74	-1.18	0.	172.46
16	-5.44	-1.85	0.	149.75
17	-5.58	-0.32	0.	136.48
18	-6.83	-1.21	0.	156.42
19	-3.68	-6.36	0.	178.04
20	-5.36	-6.98	0.	144.59
21	-3.98	-8.13	0.	125.37
22	2.09	-5.94	0.	163.16
23	0.78	-6.34	0.	175.42
24	1.78	-7.28	0.	127.31
25	-2.52	-6.64	0.	129.56
26	-2.32	-5.49	0.	159.66
27	-3.42	-5.9	0.	178.76
28	-7.	7.	0.	138.09
29	-7.	6.	0.	136.2
30	-6.	7.	0.	152.68
31	-6.	6.	0.	137.4
32	-5.	7.	0.	120.81
33	-5.	5.	0.	134.37
34	-3.	7.	0.	144.83
35	-3.	5.	0.	140.11
36	6.	1.	0.	137.77
37	6.	-1.	0.	134.79
38	8.	1.	0.	135.41
39	8.	-1.	0.	135.91
40	-1.	-1.	0.	151.63
41	-1.	-3.	0.	131.13
42	0.	-1.	0.	132.24
43	0.	-3.	0.	138.87
44	-6.	-5.	0.	136.71
45	-6.	-6.	0.	138.54
46	-4.	-5.	0.	136.2
47	-4.	-6.	0.	115.02
48	4.	-6.	0.	133.47
49	4.	-8.	0.	135.34
50	6.	-6.	0.	133.76
51	6.	-8.	0.	133.17
52	10.	10.	0.	124.98
53	-10.	10.	0.	125.03
54	10.	-10.	0.	130.95
55	-10.	-10.	0.	131.52
56	-1.	-1.497	0.	165.08
57	-1.2199	-1.0102	0.	129.17
58	-4.6043	7.8318	0.	71.988
59	-4.9816	7.5413	0.	87.816
60	-5.42	7.7233	0.	155.98
61	-5.48	8.1967	0.	149.31
62	-4.6667	8.3033	0.	83.986
63	-5.1033	8.4867	0.	103.38
64	7.7	5.4767	0.	105.33
65	7.29	5.3533	0.	86.805
66	8.0133	5.18	0.	142.76
67	7.9167	4.76	0.	128.26
68	7.1933	4.9334	0.	81.037
69	7.5066	4.6367	0.	81.359
70	-1.3033	5.24	0.	101.97
71	-1.0867	5.6	0.	113.56
72	-1.7267	5.2467	0.	103.39
73	-1.9333	5.6133	0.	124.52
74	-1.2933	5.9667	0.	101.81
75	-1.7167	5.9733	0.	109.28
76	-1.8575	-5.5e-002	0.	92.828
77	-2.1651	-0.3601	0.	107.63
78	-2.4726	-0.66514	0.	97.471
79	-1.4399	-0.17023	0.	127.02
80	-1.3299	-0.59023	0.	138.8
81	-2.3627	-1.0849	0.	92.457
82	-1.9452	-1.1999	0.	114.9
83	-1.5276	-1.315	0.	114.89
84	3.6224	3.7398e-002	0.	107.69
85	3.3849	-0.3551	0.	120.84
86	3.1475	-0.74755	0.	120.34
87	4.08	2.75e-002	0.	111.58
88	4.3	-0.375	0.	122.91
89	4.52	-0.7775	0.	121.15
90	3.3675	-1.15	0.	109.27
91	3.825	-1.16	0.	120.43
92	4.2825	-1.17	0.	111.13
93	-5.4867	-1.34	0.	141.08
94	-5.5333	-0.83	0.	138.82
95	-5.9033	-1.6367	0.	99.352
96	-6.3667	-1.4233	0.	85.796
97	-5.9967	-0.61667	0.	89.011
98	-6.4133	-0.91333	0.	77.883
99	-4.9387	-6.8245	0.	90.127
100	-4.5187	-6.6695	0.	106.36
101	-3.755	-6.8025	0.	151.99
102	-3.83	-7.245	0.	140.14
103	-3.905	-7.6875	0.	130.18
104	-5.0153	-7.2673	0.	88.326
105	-4.6712	-7.554	0.	98.117
106	-4.3296	-7.8387	0.	96.371
107	1.6533	-6.0733	0.	106.31
108	1.2167	-6.2067	0.	88.078
109	1.9867	-6.3867	0.	142.72
110	1.8833	-6.8333	0.	134.66
111	1.1134	-6.6534	0.	77.735
112	1.4467	-6.9667	0.	86.35
113	-2.4533	-6.2567	0.	137.97
114	-2.3867	-5.8733	0.	147.59
115	-2.6867	-5.6267	0.	104.73
116	-3.0533	-5.7633	0.	87.256
117	-7.	6.5	0.	147.11
118	-6.5	7.	0.	117.66
119	-6.5	6.	0.	114.45
120	-6.	6.5	0.	150.26
121	-5.	6.5	0.	133.29
122	-5.	6.	0.	141.7
123	-5.	5.5	0.	143.82
